/Phi0 X,/Phi0 Y,/Phi1 X,/Phi1 Y,/Phi2 X,/Phi2 Y,/PhiMSBadd X,/PhiMSBadd Y,/PhiMSBrst X,/PhiMSBrst Y,/Phiacc X,/Phiacc Y,/Phioutadd X,/Phioutadd Y,/Phioutrst X,/Phioutrst Y,/VC0 X,/VC0 Y,/VC1 X,/VC1 Y,/VC2 X,/VC2 Y,/VC3 X,/VC3 Y,/VC4 X,/VC4 Y,/Vcout X,/Vcout Y,/dvalid X,/dvalid Y,/ip X,/ip Y
3.20505531080501e-08,0,3.20505531080501e-08,1,3.20505531080501e-08,0,3.20505531080501e-08,0.0002086299755010968,3.20505531080501e-08,-0.01760069527002463,3.20505531080501e-08,0,3.20505531080501e-08,0.0001497396576350931,3.20505531080501e-08,0,3.20505531080501e-08,0.1854510514677045,3.20505531080501e-08,0.839215439513234,3.20505531080501e-08,0.8633499874008775,3.20505531080501e-08,0.8729026826157325,3.20505531080501e-08,0.9787584033548781,3.20505531080501e-08,0.5151537610243386,3.20505531080501e-08,1,3.20505531080501e-08,0
3.205104475965018e-08,0,3.205104475965018e-08,1,3.205104475965018e-08,0,3.205104475965018e-08,0.0001428177317090867,3.205104475965018e-08,-0.01880769907021901,3.205104475965018e-08,0,3.205104475965018e-08,0.0001470380847799005,3.205104475965018e-08,0,3.205104475965018e-08,0.192552185635906,3.205104475965018e-08,0.8328419678225596,3.205104475965018e-08,0.86542227793808,3.205104475965018e-08,0.873837005655497,3.205104475965018e-08,0.9795704510022997,3.205104475965018e-08,0.5151535783115593,3.205104475965018e-08,1,3.205104475965018e-08,0
3.205202806285036e-08,0,3.205202806285036e-08,1,3.205202806285036e-08,0,3.205202806285036e-08,7.996276888586564e-05,3.205202806285036e-08,-0.02138696085630008,3.205202806285036e-08,0,3.205202806285036e-08,0.0001375070365952594,3.205202806285036e-08,0,3.205202806285036e-08,0.2067392625411089,3.205202806285036e-08,0.8201837251133054,3.205202806285036e-08,0.8700902012644542,3.205202806285036e-08,0.8755362410012638,3.205202806285036e-08,0.9810341389378963,3.205202806285036e-08,0.5151529277365525,3.205202806285036e-08,1,3.205202806285036e-08,0
3.205379372415221e-08,0,3.205379372415221e-08,1,3.205379372415221e-08,0,3.205379372415221e-08,2.021548226241348e-05,3.205379372415221e-08,-0.02666230108005831,3.205379372415221e-08,0,3.205379372415221e-08,0.000110710112817452,3.205379372415221e-08,0,3.205379372415221e-08,0.2318720512716423,3.205379372415221e-08,0.79802248228916,3.205379372415221e-08,0.8791808890177298,3.205379372415221e-08,0.8779261435219954,3.205379372415221e-08,0.9830743338953499,3.205379372415221e-08,0.5151510745153186,3.205379372415221e-08,1,3.205379372415221e-08,0
3.205608544895184e-08,0,3.205608544895184e-08,1,3.205608544895184e-08,0,3.205608544895184e-08,-1.619716974551321e-05,3.205608544895184e-08,-0.03446848799562672,3.205608544895184e-08,0,3.205608544895184e-08,6.942644496787966e-05,3.205608544895184e-08,0,3.205608544895184e-08,0.2623780340178301,3.205608544895184e-08,0.771325093785067,3.205608544895184e-08,0.89076546937566,3.205608544895184e-08,0.8798156280148266,3.205608544895184e-08,0.9846577962071416,3.205608544895184e-08,0.5151481826748657,3.205608544895184e-08,1,3.205608544895184e-08,0
3.205852256949675e-08,0,3.205852256949675e-08,1,3.205852256949675e-08,0,3.205852256949675e-08,-2.82702271083836e-05,3.205852256949675e-08,-0.04068848397557068,3.205852256949675e-08,0,3.205852256949675e-08,3.738121427331691e-05,3.205852256949675e-08,0,3.205852256949675e-08,0.2907880475110021,3.205852256949675e-08,0.746686616150431,3.205852256949675e-08,0.9019633181090435,3.205852256949675e-08,0.8808719393698666,3.205852256949675e-08,0.9855357450787118,3.205852256949675e-08,0.5151458905290284,3.205852256949675e-08,1,3.205852256949675e-08,0
3.206072758588094e-08,0,3.206072758588094e-08,1,3.206072758588094e-08,0,3.206072758588094e-08,-1.983464218282722e-05,3.206072758588094e-08,-0.03697395074524244,3.206072758588094e-08,0,3.206072758588094e-08,2.37576587074877e-05,3.206072758588094e-08,0,3.206072758588094e-08,0.3125107618181572,3.206072758588094e-08,0.7280577160916865,3.206072758588094e-08,0.9108340480264249,3.206072758588094e-08,0.8813918900473038,3.206072758588094e-08,0.9860584615246424,3.206072758588094e-08,0.5151448734617509,3.206072758588094e-08,1,3.206072758588094e-08,0
3.206307971253966e-08,0,3.206307971253966e-08,1,3.206307971253966e-08,0,3.206307971253966e-08,-4.373984445953499e-06,3.206307971253966e-08,-0.01085183883044433,3.206307971253966e-08,0,3.206307971253966e-08,2.190113123704808e-05,3.206307971253966e-08,0,3.206307971253966e-08,0.3318768887201996,3.206307971253966e-08,0.7115795255339789,3.206307971253966e-08,0.9189181042324678,3.206307971253966e-08,0.881707230882034,3.206307971253966e-08,0.9866668171217834,3.206307971253966e-08,0.5151446874035632,3.206307971253966e-08,1,3.206307971253966e-08,0
3.206559049491151e-08,0,3.206559049491151e-08,1,3.206559049491151e-08,0,3.206559049491151e-08,1.462185911023568e-05,3.206559049491151e-08,0.05276020996438824,3.206559049491151e-08,0,3.206559049491151e-08,2.847846831303073e-05,3.206559049491151e-08,0,3.206559049491151e-08,0.34896545511308,3.206559049491151e-08,0.6971051628644258,3.206559049491151e-08,0.9260834847081709,3.206559049491151e-08,0.8818895704688194,3.206559049491151e-08,0.9875649137508967,3.206559049491151e-08,0.5151451106301991,3.206559049491151e-08,1,3.206559049491151e-08,0
3.206836958003872e-08,0,3.206836958003872e-08,1,3.206836958003872e-08,0,3.206836958003872e-08,3.320685674998084e-05,3.206836958003872e-08,0.1670392658747903,3.206836958003872e-08,0,3.206836958003872e-08,3.979340141633807e-05,3.206836958003872e-08,0,3.206836958003872e-08,0.3645098859038229,3.206836958003872e-08,0.6839623802565622,3.206836958003872e-08,0.9324835017137575,3.206836958003872e-08,0.8819935526038848,3.206836958003872e-08,0.9889376342922147,3.206836958003872e-08,0.5151458917750901,3.206836958003872e-08,1,3.206836958003872e-08,0
3.207285963708732e-08,0,3.207285963708732e-08,1,3.207285963708732e-08,0,3.207285963708732e-08,5.603074472037657e-05,3.207285963708732e-08,0.424893022054609,3.207285963708732e-08,0,3.207285963708732e-08,5.70463726607465e-05,3.207285963708732e-08,0,3.207285963708732e-08,0.3843450813111456,3.207285963708732e-08,0.6671833112118223,3.207285963708732e-08,0.9401543149465112,3.207285963708732e-08,0.8820643314942698,3.207285963708732e-08,0.9918943367035601,3.207285963708732e-08,0.5151471168895396,3.207285963708732e-08,1,3.207285963708732e-08,0
3.207611464544239e-08,0,3.207611464544239e-08,1,3.207611464544239e-08,0,3.207611464544239e-08,-5.309481134886647e-05,3.207611464544239e-08,0.6307645785464731,3.207611464544239e-08,0,3.207611464544239e-08,-4.660607614154209e-05,3.207611464544239e-08,0,3.207611464544239e-08,0.3957000039044807,3.207611464544239e-08,0.6575521935163841,3.207611464544239e-08,0.9440916503714604,3.207611464544239e-08,0.8820678358665756,3.207611464544239e-08,0.9898630411487556,3.207611464544239e-08,0.5151399275759362,3.207611464544239e-08,1,3.207611464544239e-08,0
3.207794475289822e-08,0,3.207794475289822e-08,1,3.207794475289822e-08,0,3.207794475289822e-08,-0.0002815500592298693,3.207794475289822e-08,0.7357529502827301,3.207794475289822e-08,0,3.207794475289822e-08,-0.0002815169266288299,3.207794475289822e-08,0,3.207794475289822e-08,0.4012672273751646,3.207794475289822e-08,0.6528105950370018,3.207794475289822e-08,0.9458489940306649,3.207794475289822e-08,0.8820484890452066,3.207794475289822e-08,0.9814603852140112,3.207794475289822e-08,0.5151259600200495,3.207794475289822e-08,1,3.207794475289822e-08,0
3.207982731795698e-08,0,3.207982731795698e-08,1,3.207982731795698e-08,0,3.207982731795698e-08,-0.0006948070785809518,3.207982731795698e-08,0.8218949120397654,3.207982731795698e-08,0,3.207982731795698e-08,-0.0006941613594041857,3.207982731795698e-08,0,3.207982731795698e-08,0.4065028061034697,3.207982731795698e-08,0.6483310394001512,3.207982731795698e-08,0.9473815251869482,3.207982731795698e-08,0.8820067759131097,3.207982731795698e-08,0.9622450840091714,3.207982731795698e-08,0.5150998210883407,3.207982731795698e-08,1,3.207982731795698e-08,0
3.208148227179189e-08,0,3.208148227179189e-08,1,3.208148227179189e-08,0,3.208148227179189e-08,-0.001093310913007935,3.208148227179189e-08,0.874089390744673,3.208148227179189e-08,0,3.208148227179189e-08,-0.001092784344809458,3.208148227179189e-08,0,3.208148227179189e-08,0.4107509184585649,3.208148227179189e-08,0.6446848048652215,3.208148227179189e-08,0.9485343488928558,3.208148227179189e-08,0.8819623778103365,3.208148227179189e-08,0.9368552323668821,3.208148227179189e-08,0.5150736970534088,3.208148227179189e-08,1,3.208148227179189e-08,0
3.208318030388104e-08,0,3.208318030388104e-08,1,3.208318030388104e-08,0,3.208318030388104e-08,-0.001432111264699144,3.208318030388104e-08,0.9078511515585549,3.208318030388104e-08,0,3.208318030388104e-08,-0.001431006210232066,3.208318030388104e-08,0,3.208318030388104e-08,0.4148129829446726,3.208318030388104e-08,0.6411941035043631,3.208318030388104e-08,0.9495573398923253,3.208318030388104e-08,0.8819204122367856,3.208318030388104e-08,0.9049691367503716,3.208318030388104e-08,0.5150505503718042,3.208318030388104e-08,1,3.208318030388104e-08,0
3.208494035857141e-08,0,3.208494035857141e-08,1,3.208494035857141e-08,0,3.208494035857141e-08,-0.001673483408855226,3.208494035857141e-08,0.9295031873897971,3.208494035857141e-08,0,3.208494035857141e-08,-0.001672612294847177,3.208494035857141e-08,0,3.208494035857141e-08,0.4187466409271152,3.208494035857141e-08,0.637815297161835,3.208494035857141e-08,0.9504742511233808,3.208494035857141e-08,0.8818864670444745,3.208494035857141e-08,0.8681113126036665,3.208494035857141e-08,0.5150331135244147,3.208494035857141e-08,1,3.208494035857141e-08,0
3.208660386300572e-08,0,3.208660386300572e-08,1,3.208660386300572e-08,0,3.208660386300572e-08,-0.001822925358078098,3.208660386300572e-08,0.9432929193533207,3.208660386300572e-08,0,3.208660386300572e-08,-0.001821672169092347,3.208660386300572e-08,0,3.208660386300572e-08,0.4222346090193779,3.208660386300572e-08,0.634821618517689,3.208660386300572e-08,0.9512239787629767,3.208660386300572e-08,0.8818628365019042,3.208660386300572e-08,0.830939176059394,3.208660386300572e-08,0.5150218933811603,3.208660386300572e-08,1,3.208660386300572e-08,0
3.208826423169532e-08,0,3.208826423169532e-08,1,3.208826423169532e-08,0,3.208826423169532e-08,-0.00194548575889646,3.208826423169532e-08,0.9538773527665594,3.208826423169532e-08,0,3.208826423169532e-08,-0.001944582428443719,3.208826423169532e-08,0,3.208826423169532e-08,0.4255166856125407,3.208826423169532e-08,0.632006063215277,3.208826423169532e-08,0.9518749588087008,3.208826423169532e-08,0.881843589483391,3.208826423169532e-08,0.7915356450200566,3.208826423169532e-08,0.5150128971913495,3.208826423169532e-08,1,3.208826423169532e-08,0
3.208986888238357e-08,0,3.208986888238357e-08,1,3.208986888238357e-08,0,3.208986888238357e-08,-0.002037003170778884,3.208986888238357e-08,0.9625452777488973,3.208986888238357e-08,0,3.208986888238357e-08,-0.002035766454200151,3.208986888238357e-08,0,3.208986888238357e-08,0.4285179388337003,3.208986888238357e-08,0.6294326010932878,3.208986888238357e-08,0.9524235922314334,3.208986888238357e-08,0.8818291413380351,3.208986888238357e-08,0.7518731301879493,3.208986888238357e-08,0.5150064577543656,3.208986888238357e-08,1,3.208986888238357e-08,0
3.209153021426536e-08,0,3.209153021426536e-08,1,3.209153021426536e-08,0,3.209153021426536e-08,-0.002070476210032051,3.209153021426536e-08,0.9703815139707926,3.209153021426536e-08,0,3.209153021426536e-08,-0.002069627238385496,3.209153021426536e-08,0,3.209153021426536e-08,0.4314670138731351,3.209153021426536e-08,0.6269080198978314,3.209153021426536e-08,0.952919945490751,3.209153021426536e-08,0.8818214800066686,3.209153021426536e-08,0.7107733314576542,3.209153021426536e-08,0.5150038550021501,3.209153021426536e-08,1,3.209153021426536e-08,0
3.209395331321375e-08,0,3.209395331321375e-08,1,3.209395331321375e-08,0,3.209395331321375e-08,-0.002025531366054047,3.209395331321375e-08,0.9800171796305031,3.209395331321375e-08,0,3.209395331321375e-08,-0.002024468982166605,3.209395331321375e-08,0,3.209395331321375e-08,0.4355110424141842,3.209395331321375e-08,0.6234529970006177,3.209395331321375e-08,0.9535343186630534,3.209395331321375e-08,0.8818221228650723,3.209395331321375e-08,0.6528531817886283,3.209395331321375e-08,0.5150065031144001,3.209395331321375e-08,1,3.209395331321375e-08,0
3.209565991302844e-08,0,3.209565991302844e-08,1,3.209565991302844e-08,0,3.209565991302844e-08,-0.001957438308537027,3.209565991302844e-08,0.9853475559771161,3.209565991302844e-08,0,3.209565991302844e-08,-0.001956852449807944,3.209565991302844e-08,0,3.209565991302844e-08,0.4381919453634318,3.209565991302844e-08,0.621166743275922,3.209565991302844e-08,0.9538985990186418,3.209565991302844e-08,0.8818281895491509,3.209565991302844e-08,0.6138918024863044,3.209565991302844e-08,0.5150110024396619,3.209565991302844e-08,1,3.209565991302844e-08,0
3.20976233234359e-08,0,3.20976233234359e-08,1,3.20976233234359e-08,0,3.20976233234359e-08,-0.001884728973468212,3.20976233234359e-08,0.9899072987743205,3.20976233234359e-08,0,3.20976233234359e-08,-0.001883950460154064,3.20976233234359e-08,0,3.20976233234359e-08,0.4411222330747276,3.20976233234359e-08,0.6186688041910882,3.20976233234359e-08,0.9542579123822854,3.20976233234359e-08,0.8818363422772229,3.20976233234359e-08,0.5705710353088109,3.20976233234359e-08,0.5150162798165286,3.20976233234359e-08,1,3.20976233234359e-08,0
3.209993429526174e-08,0,3.209993429526174e-08,1,3.209993429526174e-08,0,3.209993429526174e-08,-0.001821778773146928,3.209993429526174e-08,0.9934356515560422,3.209993429526174e-08,0,3.209993429526174e-08,-0.001821461013612218,3.209993429526174e-08,0,3.209993429526174e-08,0.4443793435159512,3.209993429526174e-08,0.6158922812559202,3.209993429526174e-08,0.9546121544853093,3.209993429526174e-08,0.8818451947775634,3.209993429526174e-08,0.5209905948164719,3.209993429526174e-08,0.5150213420082612,3.209993429526174e-08,1,3.209993429526174e-08,0
3.210277993102115e-08,0,3.210277993102115e-08,1,3.210277993102115e-08,0,3.210277993102115e-08,-0.001767724830401119,3.210277993102115e-08,0.9959539119789618,3.210277993102115e-08,0,3.210277993102115e-08,-0.001767349856054692,3.210277993102115e-08,0,3.210277993102115e-08,0.448134384658369,3.210277993102115e-08,0.6126894371872282,3.210277993102115e-08,0.9549642177497289,3.210277993102115e-08,0.8818543911141602,3.210277993102115e-08,0.4615910582260649,3.210277993102115e-08,0.5150262536424671,3.210277993102115e-08,1,3.210277993102115e-08,0
3.210650345746741e-08,0,3.210650345746741e-08,1,3.210650345746741e-08,0,3.210650345746741e-08,-0.001697914489947146,3.210650345746741e-08,0.9974769790913025,3.210650345746741e-08,0,3.210650345746741e-08,-0.001698115928509224,3.210650345746741e-08,0,3.210650345746741e-08,0.4526758913518836,3.210650345746741e-08,0.6088145339057875,3.210650345746741e-08,0.9553169023602961,3.210650345746741e-08,0.8818661102166567,3.210650345746741e-08,0.386910546022932,3.210650345746741e-08,0.5150322749448147,3.210650345746741e-08,1,3.210650345746741e-08,0
3.211139996447645e-08,0,3.211139996447645e-08,1,3.211139996447645e-08,0,3.211139996447645e-08,-0.001575695392315258,3.211139996447645e-08,0.9982311219625223,3.211139996447645e-08,0,3.211139996447645e-08,-0.001575687960106091,3.211139996447645e-08,0,3.211139996447645e-08,0.458101275961086,3.211139996447645e-08,0.6041846846108863,3.211139996447645e-08,0.9556445044680574,3.211139996447645e-08,0.881883729430698,3.211139996447645e-08,0.2954916248193615,3.211139996447645e-08,0.5150415731668208,3.211139996447645e-08,1,3.211139996447645e-08,0
3.211994681635843e-08,0,3.211994681635843e-08,1,3.211994681635843e-08,0,3.211994681635843e-08,-0.001220112285799258,3.211994681635843e-08,0.9987474919160458,3.211994681635843e-08,0,3.211994681635843e-08,-0.001220553408205235,3.211994681635843e-08,0,3.211994681635843e-08,0.4663882381064428,3.211994681635843e-08,0.5971198041183706,3.211994681635843e-08,0.9559900981480586,3.211994681635843e-08,0.8819281355247833,3.211994681635843e-08,0.1640786165424461,3.211994681635843e-08,0.5150654592614812,3.211994681635843e-08,1,3.211994681635843e-08,0
3.212805126198941e-08,0,3.212805126198941e-08,1,3.212805126198941e-08,0,3.212805126198941e-08,-0.0007484508969551103,3.212805126198941e-08,0.9988013451209695,3.212805126198941e-08,0,3.212805126198941e-08,-0.0007486504881804734,3.212805126198941e-08,0,3.212805126198941e-08,0.4731296510280023,3.212805126198941e-08,0.5913818029226188,3.212805126198941e-08,0.9561585186409298,3.212805126198941e-08,0.8819834728293687,3.212805126198941e-08,0.08202764803046203,3.212805126198941e-08,0.5150952083623405,3.212805126198941e-08,1,3.212805126198941e-08,0
3.213733795378832e-08,0,3.213733795378832e-08,1,3.213733795378832e-08,0,3.213733795378832e-08,-0.0003327457692411042,3.213733795378832e-08,0.999185213016291,3.213733795378832e-08,0,3.213733795378832e-08,-0.0003332353090100288,3.213733795378832e-08,0,3.213733795378832e-08,0.4798275695294767,3.213733795378832e-08,0.5856746095951751,3.213733795378832e-08,0.9562547875117152,3.213733795378832e-08,0.8820349476803899,3.213733795378832e-08,0.03296522841064376,3.213733795378832e-08,0.5151214850344069,3.213733795378832e-08,1,3.213733795378832e-08,0
3.214578840074668e-08,0,3.214578840074668e-08,1,3.214578840074668e-08,0,3.214578840074668e-08,-0.0001480001405095436,3.214578840074668e-08,0.9996198395426569,3.214578840074668e-08,0,3.214578840074668e-08,-0.0001480297711474758,3.214578840074668e-08,0,3.214578840074668e-08,0.4851513655881222,3.214578840074668e-08,0.5811209528073975,3.214578840074668e-08,0.9562930364364487,3.214578840074668e-08,0.8820598139174478,3.214578840074668e-08,0.01342696463739095,3.214578840074668e-08,0.5151334202599143,3.214578840074668e-08,1,3.214578840074668e-08,0
3.21542649974925e-08,0,3.21542649974925e-08,1,3.21542649974925e-08,0,3.21542649974925e-08,-5.749811670303159e-05,3.21542649974925e-08,0.9998395851523919,3.21542649974925e-08,0,3.21542649974925e-08,-5.774983450764179e-05,3.21542649974925e-08,0,3.21542649974925e-08,0.4898956530295041,3.21542649974925e-08,0.5770505772715102,3.21542649974925e-08,0.9563105317396871,3.21542649974925e-08,0.8820720629982333,3.21542649974925e-08,0.005266302920462665,3.21542649974925e-08,0.5151391814118711,3.21542649974925e-08,1,3.21542649974925e-08,0
3.216347127221371e-08,0,3.216347127221371e-08,1,3.216347127221371e-08,0,3.216347127221371e-08,-2.035967923583314e-05,3.216347127221371e-08,0.9999396507249888,3.216347127221371e-08,0,3.216347127221371e-08,-2.023323733388807e-05,3.216347127221371e-08,0,3.216347127221371e-08,0.4944877002933621,3.216347127221371e-08,0.5731015143094469,3.216347127221371e-08,0.9563189643685694,3.216347127221371e-08,0.8820774795696604,3.216347127221371e-08,0.001895769664508137,3.216347127221371e-08,0.5151416263694932,3.216347127221371e-08,1,3.216347127221371e-08,0
3.217488071685448e-08,0,3.217488071685448e-08,1,3.217488071685448e-08,0,3.217488071685448e-08,-5.395369477761943e-06,3.217488071685448e-08,0.9999845262431328,3.217488071685448e-08,0,3.217488071685448e-08,-5.569413968764165e-06,3.217488071685448e-08,0,3.217488071685448e-08,0.4995058367898852,3.217488071685448e-08,0.5687790259236036,3.217488071685448e-08,0.9563240244586907,3.217488071685448e-08,0.8820797944341008,3.217488071685448e-08,0.0004952810388526314,3.217488071685448e-08,0.5151425503170877,3.217488071685448e-08,1,3.217488071685448e-08,0
3.219001378773956e-08,0,3.219001378773956e-08,1,3.219001378773956e-08,0,3.219001378773956e-08,-6.017993350569464e-07,3.219001378773956e-08,0.9999974259235143,3.219001378773956e-08,0,3.219001378773956e-08,-4.400989648365272e-07,3.219001378773956e-08,0,3.219001378773956e-08,0.5052153390836331,3.219001378773956e-08,0.5638538388620831,3.219001378773956e-08,0.9563270635498299,3.219001378773956e-08,0.8820806121387741,3.219001378773956e-08,6.146406459038602e-05,3.219001378773956e-08,0.5151428443808601,3.219001378773956e-08,1,3.219001378773956e-08,0
3.221245963970173e-08,0,3.221245963970173e-08,1,3.221245963970173e-08,0,3.221245963970173e-08,1.972065211723441e-07,3.221245963970173e-08,1.000000785621768,3.221245963970173e-08,0,3.221245963970173e-08,3.139519881359857e-08,3.221245963970173e-08,0,3.221245963970173e-08,0.5121014190498246,3.221245963970173e-08,0.5579052063298597,3.221245963970173e-08,0.9563293078287324,3.221245963970173e-08,0.8820809359878016,3.221245963970173e-08,-4.19342433203285e-06,3.221245963970173e-08,0.5151428128245921,3.221245963970173e-08,1,3.221245963970173e-08,0
3.224796645156085e-08,0,3.224796645156085e-08,1,3.224796645156085e-08,0,3.224796645156085e-08,5.60914286237199e-09,3.224796645156085e-08,0.9999994275558471,3.224796645156085e-08,0,3.224796645156085e-08,1.693670527924548e-07,3.224796645156085e-08,0,3.224796645156085e-08,0.5200941943320341,3.224796645156085e-08,0.5509859167323371,3.224796645156085e-08,0.9563306494206184,3.224796645156085e-08,0.8820810609232864,3.224796645156085e-08,1.261990238363973e-06,3.224796645156085e-08,0.5151427283121546,3.224796645156085e-08,1,3.224796645156085e-08,0
3.231507533894805e-08,0,3.231507533894805e-08,1,3.231507533894805e-08,0,3.231507533894805e-08,1.800368227425501e-07,3.231507533894805e-08,1.000000695157095,3.231507533894805e-08,0,3.231507533894805e-08,1.45496363299199e-08,3.231507533894805e-08,0,3.231507533894805e-08,0.5289671425950245,3.231507533894805e-08,0.5432754477868592,3.231507533894805e-08,0.9563320459779246,3.231507533894805e-08,0.8820811870579128,3.231507533894805e-08,-3.94665892382229e-07,3.231507533894805e-08,0.5151425341180688,3.231507533894805e-08,1,3.231507533894805e-08,0
3.240161390420444e-08,0,3.240161390420444e-08,1,3.240161390420444e-08,0,3.240161390420444e-08,1.417428208240489e-09,3.240161390420444e-08,0.9999994337100061,3.240161390420444e-08,0,3.240161390420444e-08,1.657853792199301e-07,3.240161390420444e-08,0,3.240161390420444e-08,0.5338337891247263,3.240161390420444e-08,0.5390187654285136,3.240161390420444e-08,0.956332729993395,3.240161390420444e-08,0.8820809871445346,3.240161390420444e-08,3.778995814592498e-07,3.240161390420444e-08,0.5151423131913353,3.240161390420444e-08,1,3.240161390420444e-08,0
3.250798236011912e-08,0,3.250798236011912e-08,1,3.250798236011912e-08,0,3.250798236011912e-08,1.847855614042188e-07,3.250798236011912e-08,1.00000069784846,3.250798236011912e-08,0,3.250798236011912e-08,1.951431387281005e-08,3.250798236011912e-08,0,3.250798236011912e-08,0.5358272157172684,3.250798236011912e-08,0.5372642687612191,3.250798236011912e-08,0.9563332513912244,3.250798236011912e-08,0.8820806745890274,3.250798236011912e-08,4.199293453414623e-08,3.250798236011912e-08,0.5151420131216323,3.250798236011912e-08,1,3.250798236011912e-08,0
3.263928479386165e-08,0,3.263928479386165e-08,1,3.263928479386165e-08,0,3.263928479386165e-08,-3.414297275866627e-09,3.263928479386165e-08,0.9999994287753848,3.263928479386165e-08,0,3.263928479386165e-08,1.610547667053066e-07,3.263928479386165e-08,0,3.263928479386165e-08,0.5364509948207697,3.263928479386165e-08,0.5367130148751084,3.263928479386165e-08,0.9563332692654287,3.263928479386165e-08,0.882080119026236,3.263928479386165e-08,1.394298667775771e-07,3.263928479386165e-08,0.5151416709081822,3.263928479386165e-08,1,3.263928479386165e-08,0
3.282350247229308e-08,0,3.282350247229308e-08,1,3.282350247229308e-08,0,3.282350247229308e-08,1.885845298823994e-07,3.282350247229308e-08,1.000000702575227,3.282350247229308e-08,0,3.282350247229308e-08,2.330246259989658e-08,3.282350247229308e-08,0,3.282350247229308e-08,0.5365876308839445,3.282350247229308e-08,0.5365923625947429,3.282350247229308e-08,0.956333432426039,3.282350247229308e-08,0.8820794129585358,3.282350247229308e-08,1.79816842014467e-07,3.282350247229308e-08,0.5151411608679366,3.282350247229308e-08,1,3.282350247229308e-08,0
3.311148497402547e-08,0,3.311148497402547e-08,1,3.311148497402547e-08,0,3.311148497402547e-08,-6.078304522897149e-09,3.311148497402547e-08,0.9999994253131022,3.311148497402547e-08,0,3.311148497402547e-08,1.583761837499693e-07,3.311148497402547e-08,0,3.311148497402547e-08,0.53659021674825,3.311148497402547e-08,0.5365896857639773,3.311148497402547e-08,0.9563333088459535,3.311148497402547e-08,0.8820781906575278,3.311148497402547e-08,6.407538699634309e-08,3.311148497402547e-08,0.515140395097152,3.311148497402547e-08,1,3.311148497402547e-08,0
3.363243116794428e-08,0,3.363243116794428e-08,1,3.363243116794428e-08,0,3.363243116794428e-08,1.902021860157261e-07,3.363243116794428e-08,1.000000704687488,3.363243116794428e-08,0,3.363243116794428e-08,2.489404833134188e-08,3.363243116794428e-08,0,3.363243116794428e-08,0.5365893836242416,3.363243116794428e-08,0.5365901099379671,3.363243116794428e-08,0.9563334338029646,3.363243116794428e-08,0.8820761002120737,3.363243116794428e-08,2.19424368056632e-07,3.363243116794428e-08,0.5151389755520682,3.363243116794428e-08,1,3.363243116794428e-08,0
3.389290426490368e-08,0,3.389290426490368e-08,1,3.389290426490368e-08,0,3.389290426490368e-08,-7.803835313232655e-09,3.389290426490368e-08,0.9999994230236281,3.389290426490368e-08,0,3.389290426490368e-08,1.566292736125793e-07,3.389290426490368e-08,0,3.389290426490368e-08,0.5365894080137285,3.389290426490368e-08,0.5365896698415151,3.389290426490368e-08,0.9563333088630502,3.389290426490368e-08,0.8820749903753892,3.389290426490368e-08,2.718174882554382e-08,3.389290426490368e-08,0.5151382839658878,3.389290426490368e-08,1,3.389290426490368e-08,0
3.441385045882249e-08,0,3.441385045882249e-08,1,3.441385045882249e-08,0,3.441385045882249e-08,1.919240441367539e-07,3.441385045882249e-08,1.000000707000646,3.441385045882249e-08,0,3.441385045882249e-08,2.66087499011929e-08,3.441385045882249e-08,0,3.441385045882249e-08,0.5365891943513403,3.441385045882249e-08,0.5365895519335543,3.441385045882249e-08,0.9563334336077338,3.441385045882249e-08,0.8820729000964082,3.441385045882249e-08,2.537595978695697e-07,3.441385045882249e-08,0.5151368645966916,3.441385045882249e-08,1,3.441385045882249e-08,0
3.520692522941125e-08,0,3.520692522941125e-08,1,3.520692522941125e-08,0,3.520692522941125e-08,-8.751196843352347e-09,3.520692522941125e-08,0.999999421741572,3.520692522941125e-08,0,3.520692522941125e-08,1.556722859616488e-07,3.520692522941125e-08,0,3.520692522941125e-08,0.5365887377311143,3.520692522941125e-08,0.536589043824963,3.520692522941125e-08,0.9563333090379148,3.520692522941125e-08,0.8820696089980301,3.520692522941125e-08,9.986572003217107e-09,3.520692522941125e-08,0.5151347340896678,3.520692522941125e-08,1,3.520692522941125e-08,0
3.6e-08,0,3.6e-08,1,3.6e-08,0,3.6e-08,1.926726620843727e-07,3.6e-08,1.000000708015613,3.6e-08,0,3.6e-08,2.736021516054545e-08,3.6e-08,0,3.6e-08,0.5365884228710663,3.6e-08,0.5365887625013087,3.6e-08,0.9563334334608659,3.6e-08,0.8820664043811742,3.6e-08,2.666011011831935e-07,3.6e-08,0.5151325796995023,3.6e-08,1,3.6e-08,0
3.60001953125e-08,0,3.60001953125e-08,0.996093750000008,3.60001953125e-08,0.003906249999942391,3.60001953125e-08,-2.598857990751803e-05,3.60001953125e-08,0.999952876484399,3.60001953125e-08,0,3.60001953125e-08,7.767893475056987e-05,3.60001953125e-08,0,3.60001953125e-08,0.5365032384814407,3.60001953125e-08,0.5365704036025035,3.60001953125e-08,0.9563138753508061,3.60001953125e-08,0.8821254689071577,3.60001953125e-08,-8.045647532440733e-07,3.60001953125e-08,0.5151337901854368,3.60001953125e-08,1,3.60001953125e-08,0
