/Phi0 X,/Phi0 Y,/Phi1 X,/Phi1 Y,/Phi2 X,/Phi2 Y,/PhiMSBadd X,/PhiMSBadd Y,/PhiMSBrst X,/PhiMSBrst Y,/Phiacc X,/Phiacc Y,/Phioutadd X,/Phioutadd Y,/Phioutrst X,/Phioutrst Y,/VC0 X,/VC0 Y,/VC1 X,/VC1 Y,/VC2 X,/VC2 Y,/Vcout X,/Vcout Y,/dvalid X,/dvalid Y,/ip X,/ip Y
2.804658922205501e-08,0.9317844411001185,2.804658922205501e-08,0,2.804658922205501e-08,0.06821555889993114,2.804658922205501e-08,-5.955346954342662e-05,2.804658922205501e-08,1.038159153921401,2.804658922205501e-08,0,2.804658922205501e-08,-0.009581124902099499,2.804658922205501e-08,0,2.804658922205501e-08,0.3694474653262741,2.804658922205501e-08,0.511573919670528,2.804658922205501e-08,0.0005992336878978926,2.804658922205501e-08,0.3922233886858026,2.804658922205501e-08,1,2.804658922205501e-08,0
2.804774645717177e-08,0.9549291434354523,2.804774645717177e-08,0,2.804774645717177e-08,0.04507085656459731,2.804774645717177e-08,-7.429547704119271e-05,2.804774645717177e-08,1.043419752871625,2.804774645717177e-08,0,2.804774645717177e-08,-0.01139136318789456,2.804774645717177e-08,0,2.804774645717177e-08,0.3480911934635105,2.804774645717177e-08,0.5110483856071443,2.804774645717177e-08,0.0006522291624245462,2.804774645717177e-08,0.3922026259894223,2.804774645717177e-08,1,2.804774645717177e-08,0
2.804887322858589e-08,0.9774645717177637,2.804887322858589e-08,0,2.804887322858589e-08,0.02253542828228594,2.804887322858589e-08,-9.444870104749226e-05,2.804887322858589e-08,1.044538967436653,2.804887322858589e-08,0,2.804887322858589e-08,-0.01328760199924251,2.804887322858589e-08,0,2.804887322858589e-08,0.3260269283640548,2.804887322858589e-08,0.5105586840958984,2.804887322858589e-08,0.0005816391375157897,2.804887322858589e-08,0.3921806706261831,2.804887322858589e-08,1,2.804887322858589e-08,0
2.805e-08,1,2.805e-08,0,2.805e-08,4.074518500374325e-14,2.805e-08,-0.0001155064552064704,2.805e-08,1.038467205151279,2.805e-08,0,2.805e-08,-0.01537779067868331,2.805e-08,0,2.805e-08,0.3028927027272477,2.805e-08,0.510200469522285,2.805e-08,0.0003138542244842008,2.805e-08,0.3921562414484155,2.805e-08,1,2.805e-08,0
2.805002607498266e-08,1,2.805002607498266e-08,0,2.805002607498266e-08,0,2.805002607498266e-08,-0.0001113324342534667,2.805002607498266e-08,1.038225635042576,2.805002607498266e-08,0,2.805002607498266e-08,-0.01543380469374534,2.805002607498266e-08,0,2.805002607498266e-08,0.3023417991580171,2.805002607498266e-08,0.5101880038002261,2.805002607498266e-08,0.0003048339432435306,2.805002607498266e-08,0.3921555870410064,2.805002607498266e-08,1,2.805002607498266e-08,0
2.805007822494798e-08,1,2.805007822494798e-08,0,2.805007822494798e-08,0,2.805007822494798e-08,-0.0001022673796423316,2.805007822494798e-08,1.0377256783339,2.805007822494798e-08,0,2.805007822494798e-08,-0.01554668857981168,2.805007822494798e-08,0,2.805007822494798e-08,0.3012367374184895,2.805007822494798e-08,0.5101595471812218,2.805007822494798e-08,0.0002864781361370714,2.805007822494798e-08,0.3921542514393229,2.805007822494798e-08,1,2.805007822494798e-08,0
2.805010429993064e-08,1,2.805010429993064e-08,0,2.805010429993064e-08,0,2.805010429993064e-08,-9.798175057655232e-05,2.805010429993064e-08,1.03746698299903,2.805010429993064e-08,0,2.805010429993064e-08,-0.01560330851853875,2.805010429993064e-08,0,2.805010429993064e-08,0.3006829177305752,2.805010429993064e-08,0.5101441970890074,2.805010429993064e-08,0.0002770885751917337,2.805010429993064e-08,0.3921535726817702,2.805010429993064e-08,1,2.805010429993064e-08,0
2.805015644989596e-08,1,2.805015644989596e-08,0,2.805015644989596e-08,0,2.805015644989596e-08,-8.991093544054096e-05,2.805015644989596e-08,1.036932137606279,2.805015644989596e-08,0,2.805015644989596e-08,-0.01571703493186598,2.805015644989596e-08,0,2.805015644989596e-08,0.2995767938361574,2.805015644989596e-08,0.5101150982047762,2.805015644989596e-08,0.0002578792171794658,2.805015644989596e-08,0.3921522169079576,2.805015644989596e-08,1,2.805015644989596e-08,0
2.805018252487862e-08,1,2.805018252487862e-08,0,2.805018252487862e-08,0,2.805018252487862e-08,-8.583135200226653e-05,2.805018252487862e-08,1.036656218392899,2.805018252487862e-08,0,2.805018252487862e-08,-0.01577421441283018,2.805018252487862e-08,0,2.805018252487862e-08,0.2990243814807725,2.805018252487862e-08,0.5101008072962605,2.805018252487862e-08,0.0002480480774106682,2.805018252487862e-08,0.3921515351660688,2.805018252487862e-08,1,2.805018252487862e-08,0
2.805023467484394e-08,1,2.805023467484394e-08,0,2.805023467484394e-08,0,2.805023467484394e-08,-7.816987372407968e-05,2.805023467484394e-08,1.036087380154922,2.805023467484394e-08,0,2.805023467484394e-08,-0.01588891683235506,2.805023467484394e-08,0,2.805023467484394e-08,0.2979208749312228,2.805023467484394e-08,0.5100728487241221,2.805023467484394e-08,0.0002279608491479183,2.805023467484394e-08,0.3921501663092031,2.805023467484394e-08,1,2.805023467484394e-08,0
2.805033897477458e-08,1,2.805033897477458e-08,0,2.805033897477458e-08,0,2.805033897477458e-08,-6.36030035534316e-05,2.805033897477458e-08,1.034880798992376,2.805033897477458e-08,0,2.805033897477458e-08,-0.0161203267458001,2.805033897477458e-08,0,2.805033897477458e-08,0.2957190497765183,2.805033897477458e-08,0.510019389628284,2.805033897477458e-08,0.00018605137330553,2.805033897477458e-08,0.3921474056027798,2.805033897477458e-08,1,2.805033897477458e-08,0
2.805054757463587e-08,1,2.805054757463587e-08,0,2.805054757463587e-08,0,2.805054757463587e-08,-3.7927581225997e-05,2.805054757463587e-08,1.032193763491835,2.805054757463587e-08,0,2.805054757463587e-08,-0.01659018219169246,2.805054757463587e-08,0,2.805054757463587e-08,0.2913363820785455,2.805054757463587e-08,0.5099231350536694,2.805054757463587e-08,9.54336035286235e-05,2.805054757463587e-08,0.3921417970084158,2.805054757463587e-08,1,2.805054757463587e-08,0
2.805096477435843e-08,1,2.805096477435843e-08,0,2.805096477435843e-08,0,2.805096477435843e-08,2.371883145407162e-06,2.805096477435843e-08,1.025727565441113,2.805096477435843e-08,0,2.805096477435843e-08,-0.01755717582606429,2.805096477435843e-08,0,2.805096477435843e-08,0.2826563008555045,2.805096477435843e-08,0.509779956213501,2.805096477435843e-08,-0.0001150454124419352,2.805096477435843e-08,0.3921302516025708,2.805096477435843e-08,1,2.805096477435843e-08,0
2.805179917380356e-08,1,2.805179917380356e-08,0,2.805179917380356e-08,0,2.805179917380356e-08,6.175518140888208e-05,2.805179917380356e-08,1.008664202076615,2.805179917380356e-08,0,2.805179917380356e-08,-0.01959580530550693,2.805179917380356e-08,0,2.805179917380356e-08,0.2656487993495065,2.805179917380356e-08,0.5097506817839762,2.805179917380356e-08,-0.0006353614661937185,2.805179917380356e-08,0.3921059470435611,2.805179917380356e-08,1,2.805179917380356e-08,0
2.805346797269382e-08,1,2.805346797269382e-08,0,2.805346797269382e-08,0,2.805346797269382e-08,0.000176741656596776,2.805346797269382e-08,0.9609357841374706,2.805346797269382e-08,0,2.805346797269382e-08,-0.02411516886791927,2.805346797269382e-08,0,2.805346797269382e-08,0.2331529531824927,2.805346797269382e-08,0.5111920426888709,2.805346797269382e-08,-0.001939909668113185,2.805346797269382e-08,0.3920524149331963,2.805346797269382e-08,1,2.805346797269382e-08,0
2.805564875994024e-08,1,2.805564875994024e-08,0,2.805564875994024e-08,0,2.805564875994024e-08,0.000479478747004058,2.805564875994024e-08,0.8796356566287443,2.805564875994024e-08,0,2.805564875994024e-08,-0.03071307287415019,2.805564875994024e-08,0,2.805564875994024e-08,0.1941170296095019,2.805564875994024e-08,0.5169137747084515,2.805564875994024e-08,-0.003927533796271961,2.805564875994024e-08,0.3919753801782699,2.805564875994024e-08,1,2.805564875994024e-08,0
2.805762722411061e-08,1,2.805762722411061e-08,0,2.805762722411061e-08,0,2.805762722411061e-08,0.0008893179918750624,2.805762722411061e-08,0.7947117352470567,2.805762722411061e-08,0,2.805762722411061e-08,-0.03605985956800487,2.805762722411061e-08,0,2.805762722411061e-08,0.1625062583227549,2.805762722411061e-08,0.5259730022998107,2.805762722411061e-08,-0.005854868724924476,2.805762722411061e-08,0.3919153206518061,2.805762722411061e-08,1,2.805762722411061e-08,0
2.805966763090117e-08,1,2.805966763090117e-08,0,2.805966763090117e-08,0,2.805966763090117e-08,0.001334122329435481,2.805966763090117e-08,0.7002754193038004,2.805966763090117e-08,0,2.805966763090117e-08,-0.03705927911040213,2.805966763090117e-08,0,2.805966763090117e-08,0.1340047989264709,2.805966763090117e-08,0.5383726041275806,2.805966763090117e-08,-0.007939416783372373,2.805966763090117e-08,0.3919113697473622,2.805966763090117e-08,1,2.805966763090117e-08,0
2.806212307767048e-08,1,2.806212307767048e-08,0,2.806212307767048e-08,0,2.806212307767048e-08,0.00178565802620955,2.806212307767048e-08,0.5784205014040448,2.806212307767048e-08,0,2.806212307767048e-08,-0.02285741497103094,2.806212307767048e-08,0,2.806212307767048e-08,0.1051628324374737,2.806212307767048e-08,0.5559205348510049,2.806212307767048e-08,-0.01049648666811565,2.806212307767048e-08,0.3920997247078663,2.806212307767048e-08,1,2.806212307767048e-08,0
2.806482253391502e-08,1,2.806482253391502e-08,0,2.806482253391502e-08,0,2.806482253391502e-08,0.002181331572529623,2.806482253391502e-08,0.4365060949649128,2.806482253391502e-08,0,2.806482253391502e-08,0.02377285724954519,2.806482253391502e-08,0,2.806482253391502e-08,0.07973603194404655,2.806482253391502e-08,0.5769747289282045,2.806482253391502e-08,-0.01265285801291772,2.806482253391502e-08,0.3926900741990734,2.806482253391502e-08,1,2.806482253391502e-08,0
2.806669172050287e-08,1,2.806669172050287e-08,0,2.806669172050287e-08,0,2.806669172050287e-08,0.002432652855464631,2.806669172050287e-08,0.3413830011492764,2.806669172050287e-08,0,2.806669172050287e-08,0.07791324824419495,2.806669172050287e-08,0,2.806669172050287e-08,0.0655147641368022,2.806669172050287e-08,0.5920260147978514,2.806669172050287e-08,-0.01313531475410475,2.806669172050287e-08,0.3933632163583557,2.806669172050287e-08,1,2.806669172050287e-08,0
2.80686880882353e-08,1,2.80686880882353e-08,0,2.80686880882353e-08,0,2.80686880882353e-08,0.002686351948769586,2.80686880882353e-08,0.2519657358064449,2.80686880882353e-08,0,2.80686880882353e-08,0.1537444945199304,2.80686880882353e-08,0,2.80686880882353e-08,0.0529093180032771,2.80686880882353e-08,0.6081606511874446,2.80686880882353e-08,-0.0124621296631208,2.80686880882353e-08,0.3943018627214432,2.80686880882353e-08,1,2.80686880882353e-08,0
2.807039544145343e-08,1,2.807039544145343e-08,0,2.807039544145343e-08,0,2.807039544145343e-08,0.00288041361338855,2.807039544145343e-08,0.1902446797180507,2.807039544145343e-08,0,2.807039544145343e-08,0.231015479364133,2.807039544145343e-08,0,2.807039544145343e-08,0.04395881648465443,2.807039544145343e-08,0.621871772183097,2.807039544145343e-08,-0.01095955610217944,2.807039544145343e-08,0.3952650637105045,2.807039544145343e-08,1,2.807039544145343e-08,0
2.807304967889695e-08,1,2.807304967889695e-08,0,2.807304967889695e-08,0,2.807304967889695e-08,0.003124860089099255,2.807304967889695e-08,0.1236240377966488,2.807304967889695e-08,0,2.807304967889695e-08,0.367003858852438,2.807304967889695e-08,0,2.807304967889695e-08,0.03278969176294063,2.807304967889695e-08,0.6428289325155234,2.807304967889695e-08,-0.007205651776270207,2.807304967889695e-08,0.3969864936502144,2.807304967889695e-08,1,2.807304967889695e-08,0
2.807516499754903e-08,1,2.807516499754903e-08,0,2.807516499754903e-08,0,2.807516499754903e-08,0.003287561940430208,2.807516499754903e-08,0.09099489827840601,2.807516499754903e-08,0,2.807516499754903e-08,0.4805036658745425,2.807516499754903e-08,0,2.807516499754903e-08,0.02589236960542013,2.807516499754903e-08,0.6591280616702958,2.807516499754903e-08,-0.002947006935308737,2.807516499754903e-08,0.3982756207463694,2.807516499754903e-08,1,2.807516499754903e-08,0
2.807712716098612e-08,1,2.807712716098612e-08,0,2.807712716098612e-08,0,2.807712716098612e-08,0.003444609768487099,2.807712716098612e-08,0.07063495692652115,2.807712716098612e-08,0,2.807712716098612e-08,0.5806856540786542,2.807712716098612e-08,0,2.807712716098612e-08,0.02076146436875965,2.807712716098612e-08,0.6738676192653031,2.807712716098612e-08,0.00225945482222847,2.807712716098612e-08,0.3985742976866921,2.807712716098612e-08,1,2.807712716098612e-08,0
2.807892041624575e-08,1,2.807892041624575e-08,0,2.807892041624575e-08,0,2.807892041624575e-08,0.003632326491313594,2.807892041624575e-08,0.05662133177342045,2.807892041624575e-08,0,2.807892041624575e-08,0.6652529364639328,2.807892041624575e-08,0,2.807892041624575e-08,0.01694717334408553,2.807892041624575e-08,0.686990163818805,2.807892041624575e-08,0.008559083655289198,2.807892041624575e-08,0.3967165117977122,2.807892041624575e-08,1,2.807892041624575e-08,0
2.808058591942675e-08,1,2.808058591942675e-08,0,2.808058591942675e-08,0,2.808058591942675e-08,0.003876505906895687,2.808058591942675e-08,0.04571139227170217,2.808058591942675e-08,0,2.808058591942675e-08,0.7364415970570223,2.808058591942675e-08,0,2.808058591942675e-08,0.01402422568403757,2.808058591942675e-08,0.6988618429197222,2.808058591942675e-08,0.01629268187870075,2.808058591942675e-08,0.3917334385643567,2.808058591942675e-08,1,2.808058591942675e-08,0
2.808217367347662e-08,1,2.808217367347662e-08,0,2.808217367347662e-08,0,2.808217367347662e-08,0.004173949974846126,2.808217367347662e-08,0.03677563068933121,2.808217367347662e-08,0,2.808217367347662e-08,0.7956238488131732,2.808217367347662e-08,0,2.808217367347662e-08,0.01170191570297353,2.808217367347662e-08,0.709882357365108,2.808217367347662e-08,0.02568847249711314,2.808217367347662e-08,0.3833235966907819,2.808217367347662e-08,1,2.808217367347662e-08,0
2.808372538048141e-08,1,2.808372538048141e-08,0,2.808372538048141e-08,0,2.808372538048141e-08,0.004485956992016226,2.808372538048141e-08,0.02931737972318758,2.808372538048141e-08,0,2.808372538048141e-08,0.8434244638622355,2.808372538048141e-08,0,2.808372538048141e-08,0.009799939596779694,2.808372538048141e-08,0.7203602851401743,2.808372538048141e-08,0.03662602717271175,2.808372538048141e-08,0.3718514257405044,2.808372538048141e-08,1,2.808372538048141e-08,0
2.808530279584827e-08,1,2.808530279584827e-08,0,2.808530279584827e-08,0,2.808530279584827e-08,0.004754215701929529,2.808530279584827e-08,0.02302868215502643,2.808530279584827e-08,0,2.808530279584827e-08,0.8812096128921377,2.808530279584827e-08,0,2.808530279584827e-08,0.008179176787444183,2.808530279584827e-08,0.7307037971963198,2.808530279584827e-08,0.0488738707539682,2.808530279584827e-08,0.3577415340727302,2.808530279584827e-08,1,2.808530279584827e-08,0
2.808718658363691e-08,1,2.808718658363691e-08,0,2.808718658363691e-08,0,2.808718658363691e-08,0.004944284486890129,2.808718658363691e-08,0.01711857003727375,2.808718658363691e-08,0,2.808718658363691e-08,0.9136981016245255,2.808718658363691e-08,0,2.808718658363691e-08,0.006585249430070151,2.808718658363691e-08,0.7426360577097317,2.808718658363691e-08,0.06394776353061968,2.808718658363691e-08,0.3391447526191861,2.808718658363691e-08,1,2.808718658363691e-08,0
2.808939957228344e-08,1,2.808939957228344e-08,0,2.808939957228344e-08,0,2.808939957228344e-08,0.004971637030439191,2.808939957228344e-08,0.01204983026452485,2.808939957228344e-08,0,2.808939957228344e-08,0.9391960926606178,2.808939957228344e-08,0,2.808939957228344e-08,0.005098496582586163,2.808939957228344e-08,0.7560563001845556,2.808939957228344e-08,0.08116208865850322,2.808939957228344e-08,0.3167381369685526,2.808939957228344e-08,1,2.808939957228344e-08,0
2.80915474743194e-08,1,2.80915474743194e-08,0,2.80915474743194e-08,0,2.80915474743194e-08,0.004833639811682156,2.80915474743194e-08,0.008643240155376578,2.80915474743194e-08,0,2.80915474743194e-08,0.9555609145248325,2.80915474743194e-08,0,2.80915474743194e-08,0.003973898333718405,2.80915474743194e-08,0.768456757648683,2.80915474743194e-08,0.09667419234595927,2.80915474743194e-08,0.2958061093790028,2.80915474743194e-08,1,2.80915474743194e-08,0
2.809374701286006e-08,1,2.809374701286006e-08,0,2.809374701286006e-08,0,2.809374701286006e-08,0.004582965436988713,2.809374701286006e-08,0.006250528705428909,2.809374701286006e-08,0,2.809374701286006e-08,0.9672074608493433,2.809374701286006e-08,0,2.809374701286006e-08,0.003075506502783748,2.809374701286006e-08,0.7805139647604158,2.809374701286006e-08,0.1110202389807855,2.809374701286006e-08,0.2761853419594024,2.809374701286006e-08,1,2.809374701286006e-08,0
2.809593768556933e-08,1,2.809593768556933e-08,0,2.809593768556933e-08,0,2.809593768556933e-08,0.004284310351443687,2.809593768556933e-08,0.004651546007444463,2.809593768556933e-08,0,2.809593768556933e-08,0.9758910847470452,2.809593768556933e-08,0,2.809593768556933e-08,0.002380940777798511,2.809593768556933e-08,0.7918804688556788,2.809593768556933e-08,0.123829488207758,2.809593768556933e-08,0.2592056227972686,2.809593768556933e-08,1,2.809593768556933e-08,0
2.809791204293888e-08,1,2.809791204293888e-08,0,2.809791204293888e-08,0,2.809791204293888e-08,0.004000001339621393,2.809791204293888e-08,0.003641033355837765,2.809791204293888e-08,0,2.809791204293888e-08,0.9822246016111088,2.809791204293888e-08,0,2.809791204293888e-08,0.001889469034707492,2.809791204293888e-08,0.8015816882242581,2.809791204293888e-08,0.1341887385771138,2.809791204293888e-08,0.2463687511606127,2.809791204293888e-08,1,2.809791204293888e-08,0
2.8100507422787e-08,1,2.8100507422787e-08,0,2.8100507422787e-08,0,2.8100507422787e-08,0.003601586054467386,2.8100507422787e-08,0.002702548599346579,2.8100507422787e-08,0,2.8100507422787e-08,0.9888522351711519,2.8100507422787e-08,0,2.8100507422787e-08,0.001391216402640431,2.8100507422787e-08,0.8135661472443864,2.8100507422787e-08,0.1459197506115296,2.8100507422787e-08,0.2326980799854612,2.8100507422787e-08,1,2.8100507422787e-08,0
2.810264701196988e-08,1,2.810264701196988e-08,0,2.810264701196988e-08,0,2.810264701196988e-08,0.003259499904955285,2.810264701196988e-08,0.002140233979501415,2.810264701196988e-08,0,2.810264701196988e-08,0.9928248050563109,2.810264701196988e-08,0,2.810264701196988e-08,0.00108011222573384,2.810264701196988e-08,0.8228063270211317,2.810264701196988e-08,0.1539317322983814,2.810264701196988e-08,0.2237712784589158,2.810264701196988e-08,1,2.810264701196988e-08,0
2.810494418664944e-08,1,2.810494418664944e-08,0,2.810494418664944e-08,0,2.810494418664944e-08,0.002898726210487562,2.810494418664944e-08,0.001677334037417742,2.810494418664944e-08,0,2.810494418664944e-08,0.9957274313493363,2.810494418664944e-08,0,2.810494418664944e-08,0.0008214630073828359,2.810494418664944e-08,0.8321077645458484,2.810494418664944e-08,0.1609896918553784,2.810494418664944e-08,0.2161131445482189,2.810494418664944e-08,1,2.810494418664944e-08,0
2.810769204513596e-08,1,2.810769204513596e-08,0,2.810769204513596e-08,0,2.810769204513596e-08,0.002497124572663884,2.810769204513596e-08,0.001251860218514493,2.810769204513596e-08,0,2.810769204513596e-08,0.9978239193318996,2.810769204513596e-08,0,2.810769204513596e-08,0.0005898439610152019,2.810769204513596e-08,0.8424296939491921,2.810769204513596e-08,0.1676273961973678,2.810769204513596e-08,0.2090391739818243,2.810769204513596e-08,1,2.810769204513596e-08,0
2.811116095660441e-08,1,2.811116095660441e-08,0,2.811116095660441e-08,0,2.811116095660441e-08,0.002058782460751948,2.811116095660441e-08,0.0008682207660547016,2.811116095660441e-08,0,2.811116095660441e-08,0.9991518067257067,2.811116095660441e-08,0,2.811116095660441e-08,0.0003850627389990389,2.811116095660441e-08,0.8542836690934429,2.811116095660441e-08,0.173785764153705,2.811116095660441e-08,0.2025583009486252,2.811116095660441e-08,1,2.811116095660441e-08,0
2.811583280419146e-08,1,2.811583280419146e-08,0,2.811583280419146e-08,0,2.811583280419146e-08,0.001592742898572921,2.811583280419146e-08,0.0005252529447763883,2.811583280419146e-08,0,2.811583280419146e-08,0.9998272726566694,2.811583280419146e-08,0,2.811583280419146e-08,0.000212931188568134,2.811583280419146e-08,0.8683480270032224,2.811583280419146e-08,0.179288463344265,2.811583280419146e-08,0.1968140633722284,2.811583280419146e-08,1,2.811583280419146e-08,0
2.812248204834375e-08,1,2.812248204834375e-08,0,2.812248204834375e-08,0,2.812248204834375e-08,0.001128096579055391,2.812248204834375e-08,0.000254690094341788,2.812248204834375e-08,0,2.812248204834375e-08,1.000028859304844,2.812248204834375e-08,0,2.812248204834375e-08,8.488411684124365e-05,2.812248204834375e-08,0.88506356541451,2.812248204834375e-08,0.1837016377335281,2.812248204834375e-08,0.1922321178432221,2.812248204834375e-08,1,2.812248204834375e-08,0
2.813298442430561e-08,1,2.813298442430561e-08,0,2.813298442430561e-08,0,2.813298442430561e-08,0.0006904395241318553,2.813298442430561e-08,7.467518640374503e-05,2.813298442430561e-08,0,2.813298442430561e-08,1.00002342936455,2.813298442430561e-08,0,2.813298442430561e-08,9.450944463723981e-06,2.813298442430561e-08,0.9050536509610008,2.813298442430561e-08,0.1866540672142272,2.813298442430561e-08,0.1891726886388289,2.813298442430561e-08,1,2.813298442430561e-08,0
2.81461503840535e-08,1,2.81461503840535e-08,0,2.81461503840535e-08,0,2.81461503840535e-08,0.0004026618822611356,2.81461503840535e-08,1.707977569322577e-05,2.81461503840535e-08,0,2.81461503840535e-08,1.000003820557844,2.81461503840535e-08,0,2.81461503840535e-08,-8.68774378800782e-06,2.81461503840535e-08,0.9218432611675093,2.81461503840535e-08,0.1876539017156098,2.81461503840535e-08,0.1881339729717197,2.81461503840535e-08,1,2.81461503840535e-08,0
2.816377399156784e-08,1,2.816377399156784e-08,0,2.816377399156784e-08,0,2.816377399156784e-08,0.0002039408852655982,2.816377399156784e-08,1.157444471826103e-06,2.816377399156784e-08,0,2.816377399156784e-08,1.00000100982607,2.816377399156784e-08,0,2.816377399156784e-08,-7.535697136846877e-06,2.816377399156784e-08,0.9350568998774406,2.816377399156784e-08,0.1878744300924399,2.816377399156784e-08,0.1878996507630717,2.816377399156784e-08,1,2.816377399156784e-08,0
2.81861398130147e-08,1,2.81861398130147e-08,0,2.81861398130147e-08,0,2.81861398130147e-08,8.651804191705986e-05,2.81861398130147e-08,1.81430646055391e-06,2.81861398130147e-08,0,2.81861398130147e-08,0.9999989033714153,2.81861398130147e-08,0,2.81861398130147e-08,-3.564066942026712e-06,2.81861398130147e-08,0.9432948520811684,2.81861398130147e-08,0.1878846520818601,2.81861398130147e-08,0.1878846790593535,2.81861398130147e-08,1,2.81861398130147e-08,0
2.821240835152245e-08,1,2.821240835152245e-08,0,2.821240835152245e-08,0,2.821240835152245e-08,3.02698683138014e-05,2.821240835152245e-08,-1.438267724025492e-07,2.821240835152245e-08,0,2.821240835152245e-08,1.000000701046249,2.821240835152245e-08,0,2.821240835152245e-08,-1.373246862307372e-06,2.821240835152245e-08,0.9472499398136049,2.821240835152245e-08,0.1878832097372093,2.821240835152245e-08,0.1878838003622954,2.821240835152245e-08,1,2.821240835152245e-08,0
2.824467892408222e-08,1,2.824467892408222e-08,0,2.824467892408222e-08,0,2.824467892408222e-08,7.491159680123252e-06,2.824467892408222e-08,1.314390951994991e-06,2.824467892408222e-08,0,2.824467892408222e-08,0.9999991220624352,2.824467892408222e-08,0,2.824467892408222e-08,-4.491229367313526e-07,2.824467892408222e-08,0.9489029549832217,2.824467892408222e-08,0.1878832556788496,2.824467892408222e-08,0.1878831896829196,2.824467892408222e-08,1,2.824467892408222e-08,0
2.828679212568277e-08,1,2.828679212568277e-08,0,2.828679212568277e-08,0,2.828679212568277e-08,5.699392865533842e-08,2.828679212568277e-08,-4.910977086111586e-07,2.828679212568277e-08,0,2.828679212568277e-08,1.000000651061324,2.828679212568277e-08,0,2.828679212568277e-08,-1.598593882439281e-07,2.828679212568277e-08,0.9494553090486511,2.828679212568277e-08,0.1878831628563179,2.828679212568277e-08,0.1878829852376834,2.828679212568277e-08,1,2.828679212568277e-08,0
2.834698528345269e-08,1,2.834698528345269e-08,0,2.834698528345269e-08,0,2.834698528345269e-08,-1.238525132081502e-06,2.834698528345269e-08,1.049914233522165e-06,2.834698528345269e-08,0,2.834698528345269e-08,0.9999991753060503,2.834698528345269e-08,0,2.834698528345269e-08,-1.087581449760525e-07,2.834698528345269e-08,0.9495806655286145,2.834698528345269e-08,0.1878833604347616,2.834698528345269e-08,0.1878831904391858,2.834698528345269e-08,1,2.834698528345269e-08,0
2.844186397693523e-08,1,2.844186397693523e-08,0,2.844186397693523e-08,0,2.844186397693523e-08,-1.422719979025925e-06,2.844186397693523e-08,-6.700689680143434e-07,2.844186397693523e-08,0,2.844186397693523e-08,1.000000632633974,2.844186397693523e-08,0,2.844186397693523e-08,-1.079141399830331e-07,2.844186397693523e-08,0.9495973409949396,2.844186397693523e-08,0.1878834905342758,2.844186397693523e-08,0.1878832761259623,2.844186397693523e-08,1,2.844186397693523e-08,0
2.858588309943844e-08,1,2.858588309943844e-08,0,2.858588309943844e-08,0,2.858588309943844e-08,-1.353862702423863e-06,2.858588309943844e-08,9.297000194066958e-07,2.858588309943844e-08,0,2.858588309943844e-08,0.9999991859652893,2.858588309943844e-08,0,2.858588309943844e-08,-1.073439614114395e-07,2.858588309943844e-08,0.9496001240537963,2.858588309943844e-08,0.1878838799001895,2.858588309943844e-08,0.1878837172744115,2.858588309943844e-08,1,2.858588309943844e-08,0
2.877499298751828e-08,1,2.877499298751828e-08,0,2.877499298751828e-08,0,2.877499298751828e-08,-1.441921373436258e-06,2.877499298751828e-08,-7.312539360309951e-07,2.877499298751828e-08,0,2.877499298751828e-08,1.000000626178001,2.877499298751828e-08,0,2.877499298751828e-08,-1.072967328575867e-07,2.877499298751828e-08,0.949598862986815,2.877499298751828e-08,0.1878842234488657,2.877499298751828e-08,0.1878840090357977,2.877499298751828e-08,1,2.877499298751828e-08,0
2.902827131311178e-08,1,2.902827131311178e-08,0,2.902827131311178e-08,0,2.902827131311178e-08,-1.347194455291025e-06,2.902827131311178e-08,8.97650839185449e-07,2.902827131311178e-08,0,2.902827131311178e-08,0.999999190437334,2.902827131311178e-08,0,2.902827131311178e-08,-1.075541061794877e-07,2.902827131311178e-08,0.9495995900319394,2.902827131311178e-08,0.1878848514024742,2.902827131311178e-08,0.1878846948511862,2.902827131311178e-08,1,2.902827131311178e-08,0
2.937009050215051e-08,1,2.937009050215051e-08,0,2.937009050215051e-08,0,2.937009050215051e-08,-1.444737650660677e-06,2.937009050215051e-08,-7.462954171176241e-07,2.937009050215051e-08,0,2.937009050215051e-08,1.000000623061898,2.937009050215051e-08,0,2.937009050215051e-08,-1.072058654203116e-07,2.937009050215051e-08,0.9495991020927255,2.937009050215051e-08,0.1878855317725228,2.937009050215051e-08,0.1878853219481966,2.937009050215051e-08,1,2.937009050215051e-08,0
2.984307009453806e-08,1,2.984307009453806e-08,0,2.984307009453806e-08,0,2.984307009453806e-08,-1.34585333862242e-06,2.984307009453806e-08,8.887688366491011e-07,2.984307009453806e-08,0,2.984307009453806e-08,0.9999991926159129,2.984307009453806e-08,0,2.984307009453806e-08,-1.076009573790302e-07,2.984307009453806e-08,0.9495994671615702,2.984307009453806e-08,0.1878866419232086,2.984307009453806e-08,0.1878864939314048,2.984307009453806e-08,1,2.984307009453806e-08,0
