/Clk (d_del=4.225641e-10) X,/Clk (d_del=4.225641e-10) Y,/Clk (d_del=4.312821e-10) X,/Clk (d_del=4.312821e-10) Y,/D (d_del=4.225641e-10) X,/D (d_del=4.225641e-10) Y,/D (d_del=4.312821e-10) X,/D (d_del=4.312821e-10) Y,/Q (d_del=4.225641e-10) X,/Q (d_del=4.225641e-10) Y,/Q (d_del=4.312821e-10) X,/Q (d_del=4.312821e-10) Y
1.552173915836929e-09,0,1.555868466179517e-09,0,1.552173915836929e-09,1,1.555868466179517e-09,1,1.552173915836929e-09,1.000711068271835,1.555868466179517e-09,1.001374493128238
1.553871458255354e-09,0,1.558346071651313e-09,0,1.553871458255354e-09,1,1.558346071651313e-09,1,1.553871458255354e-09,1.001138205968358,1.558346071651313e-09,1.001466787518041
1.555868597698449e-09,0,1.561007275997194e-09,0,1.555868597698449e-09,1,1.561007275997194e-09,1,1.555868597698449e-09,1.00137450273196,1.561007275997194e-09,1.001473233879277
1.558346235603222e-09,0,1.563375415957865e-09,0,1.558346235603222e-09,1,1.563375415957865e-09,1,1.558346235603222e-09,1.001466789889225,1.563375415957865e-09,1.001483102667091
1.56100738185915e-09,0,1.567075594503852e-09,0,1.56100738185915e-09,1,1.567075594503852e-09,1,1.56100738185915e-09,1.001473233659631,1.567075594503852e-09,1.001519923998934
1.563375544475145e-09,0,1.570494403107765e-09,0,1.563375544475145e-09,1,1.570494403107765e-09,1,1.563375544475145e-09,1.00148310401905,1.570494403107765e-09,1.001539295094205
1.567075822026615e-09,0,1.573307402309595e-09,0,1.567075822026615e-09,1,1.573307402309595e-09,1,1.567075822026615e-09,1.00151992579223,1.573307402309595e-09,1.001526370617518
1.570494637460659e-09,0,1.576450093326934e-09,0,1.570494637460659e-09,1,1.576450093326934e-09,1,1.570494637460659e-09,1.00153929549696,1.576450093326934e-09,1.001499529967462
1.573307824353472e-09,0,1.579843483199193e-09,0,1.573307824353472e-09,1,1.579843483199193e-09,1,1.573307824353472e-09,1.001526367387368,1.579843483199193e-09,1.001469588484062
1.576450502509772e-09,0,1.583981560595189e-09,0,1.576450502509772e-09,1,1.583981560595189e-09,1,1.576450502509772e-09,1.001499526771241,1.583981560595189e-09,1.001438010894827
1.579843978599992e-09,0,1.58915135191761e-09,0,1.579843978599992e-09,1,1.58915135191761e-09,1,1.579843978599992e-09,1.001469583972509,1.58915135191761e-09,1.001410782549764
1.583982112867324e-09,0,1.59615654721353e-09,0,1.583982112867324e-09,1,1.59615654721353e-09,1,1.583982112867324e-09,1.00143800767907,1.59615654721353e-09,1.001390196527628
1.589152113557434e-09,0,1.606164953454611e-09,0,1.589152113557434e-09,1,1.606164953454611e-09,1,1.589152113557434e-09,1.001410779007355,1.606164953454611e-09,1.001386815064152
1.596157593557793e-09,0,1.622136301389369e-09,0,1.596157593557793e-09,1,1.622136301389369e-09,1,1.596157593557793e-09,1.001390195104827,1.622136301389369e-09,1.001428516956132
1.606166605762998e-09,0,1.650298043602284e-09,0,1.606166605762998e-09,1,1.650298043602284e-09,1,1.606166605762998e-09,1.001386816184876,1.650298043602284e-09,1.001613926260675
1.622139099739064e-09,0,1.667828793012257e-09,0,1.622139099739064e-09,1,1.667828793012257e-09,1,1.622139099739064e-09,1.001428529248741,1.667828793012257e-09,1.001695019815239
1.650301162989916e-09,0,1.679446480924486e-09,0,1.650301162989916e-09,1,1.679446480924486e-09,1,1.650301162989916e-09,1.001613950874922,1.679446480924486e-09,1.001727633274371
1.667831398365515e-09,0,1.688777797889063e-09,0,1.667831398365515e-09,1,1.688777797889063e-09,1,1.667831398365515e-09,1.001695023113854,1.688777797889063e-09,1.001874779477886
1.679448478053184e-09,0,1.696322527664744e-09,0,1.679448478053184e-09,1,1.696322527664744e-09,1,1.679448478053184e-09,1.001727646170272,1.696322527664744e-09,1.00221880209314
1.688779106426648e-09,0,1.702035630138664e-09,0,1.688779106426648e-09,1,1.702035630138664e-09,1,1.688779106426648e-09,1.001874812131184,1.702035630138664e-09,1.002727536089209
1.696323300241976e-09,0,1.708411646977719e-09,0,1.696323300241976e-09,1,1.708411646977719e-09,1,1.696323300241976e-09,1.002218841680702,1.708411646977719e-09,1.003657904454044
1.702036521860678e-09,0,1.713019234053703e-09,0,1.702036521860678e-09,1,1.713019234053703e-09,1,1.702036521860678e-09,1.002727625401899,1.713019234053703e-09,1.004239752143121
1.708412204586809e-09,0,1.716268574837976e-09,0,1.708412204586809e-09,1,1.716268574837976e-09,1,1.708412204586809e-09,1.003657965170808,1.716268574837976e-09,1.004406781912692
1.713019705596263e-09,0,1.718158676658447e-09,0,1.713019705596263e-09,1,1.718158676658447e-09,1,1.713019705596263e-09,1.004239766989102,1.718158676658447e-09,1.004451081285683
1.716268642496764e-09,0,1.720977455894212e-09,0,1.716268642496764e-09,1,1.720977455894212e-09,1,1.716268642496764e-09,1.004406761724362,1.720977455894212e-09,1.004426523884369
1.718158694715291e-09,0,1.72298892578079e-09,0,1.718158694715291e-09,1,1.72298892578079e-09,1,1.718158694715291e-09,1.004451069733832,1.72298892578079e-09,1.004268371091803
1.720977414854315e-09,0,1.725165428788667e-09,0,1.720977414854315e-09,1,1.725165428788667e-09,1,1.720977414854315e-09,1.004426528449872,1.725165428788667e-09,1.003955896956052
1.722988888356049e-09,0,1.727720633958144e-09,0,1.722988888356049e-09,1,1.727720633958144e-09,1,1.722988888356049e-09,1.004268389190808,1.727720633958144e-09,1.003468283204482
1.725165336989902e-09,0,1.730042955740558e-09,0,1.725165336989902e-09,1,1.730042955740558e-09,1,1.725165336989902e-09,1.003955933229574,1.730042955740558e-09,1.002984116986876
1.727720653606193e-09,0,1.732902137427524e-09,0,1.727720653606193e-09,1,1.732902137427524e-09,1,1.727720653606193e-09,1.003468305626217,1.732902137427524e-09,1.002403711594914
1.730042934579814e-09,0,1.736613646715638e-09,0,1.730042934579814e-09,1,1.736613646715638e-09,1,1.730042934579814e-09,1.002984147210407,1.736613646715638e-09,1.001745115020308
1.732902106599539e-09,0,1.741650429625707e-09,0,1.732902106599539e-09,1,1.741650429625707e-09,1,1.732902106599539e-09,1.002403742216441,1.741650429625707e-09,1.001074405301273
1.736613529648959e-09,0,1.748942273116323e-09,0,1.736613529648959e-09,1,1.748942273116323e-09,1,1.736613529648959e-09,1.00174515277295,1.748942273116323e-09,1.000491045782691
1.741650247445032e-09,0,1.757723748168334e-09,0,1.741650247445032e-09,1,1.757723748168334e-09,1,1.741650247445032e-09,1.001074438852058,1.757723748168334e-09,1.000179160881298
1.748942021075462e-09,0,1.769138309035131e-09,0,1.748942021075462e-09,1,1.769138309035131e-09,1,1.748942021075462e-09,1.000491065766532,1.769138309035131e-09,1.000050779918512
1.75772340373567e-09,0,1.783845278749855e-09,0,1.75772340373567e-09,1,1.783845278749855e-09,1,1.75772340373567e-09,1.000179170906711,1.783845278749855e-09,1.000020289220546
1.769137802748125e-09,0,1.803230612023378e-09,0,1.769137802748125e-09,1,1.803230612023378e-09,1,1.769137802748125e-09,1.000050782505117,1.803230612023378e-09,1.000014324687287
1.783844592538819e-09,0,1.828970274524284e-09,0,1.783844592538819e-09,1,1.828970274524284e-09,1,1.783844592538819e-09,1.00002029011281,1.828970274524284e-09,1.000010386007788
1.803229665462995e-09,0,1.863340158558821e-09,0,1.803229665462995e-09,1,1.863340158558821e-09,1,1.803229665462995e-09,1.000014324375442,1.863340158558821e-09,1.000006271368312
1.828968972718598e-09,0,1.909194470537044e-09,0,1.828968972718598e-09,1,1.909194470537044e-09,1,1.828968972718598e-09,1.000010386626147,1.909194470537044e-09,1.000004208270884
1.863338388342405e-09,0,1.954597235268522e-09,0,1.863338388342405e-09,1,1.954597235268522e-09,1,1.863338388342405e-09,1.000006271021279,1.954597235268522e-09,1.000002490835119
1.909192056052769e-09,0,2e-09,0,1.909192056052769e-09,1,2e-09,1,1.909192056052769e-09,1.000004208787248,2e-09,1.000002173874506
1.954596028026384e-09,0,2.000048828125e-09,0.0009765625000021413,1.954596028026384e-09,1,2.000048828125e-09,1,1.954596028026384e-09,1.000002490374723,2.000048828125e-09,1.000041865074639
2e-09,0,2.000146484375e-09,0.002929687500006424,2e-09,1,2.000146484375e-09,1,2e-09,1.000002174295592,2.000146484375e-09,1.000123984785795
2.000048828125e-09,0.0009765625000021413,2.000341796875001e-09,0.006835937500014989,2.000048828125e-09,1,2.000341796875001e-09,1,2.000048828125e-09,1.000041865058319,2.000341796875001e-09,1.000283939337128
2.000146484375e-09,0.002929687500006424,2.000732421875002e-09,0.01464843750003212,2.000146484375e-09,1,2.000732421875002e-09,1,2.000146484375e-09,1.000123984746021,2.000732421875002e-09,1.000585192494215
2.000341796875001e-09,0.006835937500014989,2.001218350043183e-09,0.02436700086365955,2.000341796875001e-09,1,2.001218350043183e-09,1,2.000341796875001e-09,1.000283939320215,2.001218350043183e-09,1.000928621099481
2.000732421875002e-09,0.01464843750003212,2.001978810829376e-09,0.03957621658752521,2.000732421875002e-09,1,2.001978810829376e-09,1,2.000732421875002e-09,1.000585192456038,2.001978810829376e-09,1.00140988717556
2.001218350041507e-09,0.02436700083014219,2.003482629855971e-09,0.06965259711941803,2.001218350041507e-09,1,2.003482629855971e-09,1,2.001218350041507e-09,1.000928621084544,2.003482629855971e-09,1.00219386222455
2.001978810826037e-09,0.03957621652073038,2.00649026790916e-09,0.1298053581832037,2.001978810826037e-09,1,2.00649026790916e-09,1,2.001978810826037e-09,1.001409887139037,2.00649026790916e-09,1.003286886755626
2.003482629848164e-09,0.06965259696327941,2.010909660475046e-09,0.2181932095009149,2.003482629848164e-09,1,2.010909660475046e-09,1,2.003482629848164e-09,1.002193862213224,2.010909660475046e-09,1.004193744261053
2.006490267892419e-09,0.1298053578483775,2.01675284664829e-09,0.335056932965797,2.006490267892419e-09,1,2.01675284664829e-09,1,2.006490267892419e-09,1.003286886726601,2.01675284664829e-09,1.004634649927799
2.01090965996266e-09,0.2181931992531893,2.024746406988425e-09,0.4949281397684937,2.01090965996266e-09,1,2.024746406988425e-09,1,2.01090965996266e-09,1.00419374418658,2.024746406988425e-09,1.001477823272908
2.016752846323092e-09,0.3350569264618413,2.028740416694986e-09,0.574808333899713,2.016752846323092e-09,1,2.028740416694986e-09,1,2.016752846323092e-09,1.004634649913329,2.028740416694986e-09,0.9950310827825707
2.024746406234031e-09,0.49492812468062,2.032033781163952e-09,0.6406756232790344,2.024746406234031e-09,1,2.032033781163952e-09,1,2.024746406234031e-09,1.00147782418099,2.032033781163952e-09,0.9828993862687057
2.028740415866948e-09,0.5748083173389615,2.035541302739272e-09,0.7108260547854471,2.028740415866948e-09,1,2.035541302739272e-09,1,2.028740415866948e-09,0.9950310850207396,2.035541302739272e-09,0.9595545998116854
2.032033780331442e-09,0.6406756066288316,2.03889832320018e-09,0.7779664640036025,2.032033780331442e-09,1,2.03889832320018e-09,1,2.032033780331442e-09,0.9828993905321403,2.03889832320018e-09,0.9254071387123906
2.035541302024948e-09,0.7108260404989544,2.041674084151605e-09,0.8334816830321066,2.035541302024948e-09,1,2.041674084151605e-09,1,2.035541302024948e-09,0.9595546058629203,2.041674084151605e-09,0.8879552610909277
2.038898322213813e-09,0.7779664442762547,2.043880178404496e-09,0.8776035680899203,2.038898322213813e-09,1,2.043880178404496e-09,1,2.038898322213813e-09,0.9254071505567771,2.043880178404496e-09,0.8521509041008152
2.04167408354072e-09,0.8334816708143925,2.045231626595163e-09,0.9046325319032552,2.04167408354072e-09,1,2.045231626595163e-09,1,2.04167408354072e-09,0.8879552702939147,2.045231626595163e-09,0.8277682413958967
2.043880177730726e-09,0.8776035546145112,2.04678488689871e-09,0.9356977379741964,2.043880177730726e-09,1,2.04678488689871e-09,1,2.043880177730726e-09,0.8521509158439248,2.04678488689871e-09,0.7986250099430422
2.045231626056031e-09,0.9046325211206251,2.048345929695715e-09,0.9669185939143,2.045231626056031e-09,1,2.048345929695715e-09,1,2.045231626056031e-09,0.8277682514001465,2.048345929695715e-09,0.7709982635504136
2.046784886464465e-09,0.9356977292892881,2.05e-09,1,2.046784886464465e-09,1,2.05e-09,1,2.046784886464465e-09,0.7986250181597645,2.05e-09,0.7489420897972275
2.048345929114973e-09,0.96691858229946,2.050027156107569e-09,1,2.048345929114973e-09,1,2.050027156107569e-09,1,2.048345929114973e-09,0.7709982730908038,2.050027156107569e-09,0.7486471463769132
2.05e-09,1,2.050081468322706e-09,1,2.05e-09,1,2.050081468322706e-09,1,2.05e-09,0.7489420905974284,2.050081468322706e-09,0.7480643464107963
2.050027156105093e-09,1,2.050190092752981e-09,1,2.050027156105093e-09,1,2.050190092752981e-09,1,2.050027156105093e-09,0.7486471471945891,2.050190092752981e-09,0.7469681929248801
2.050081468315279e-09,1,2.05040734161353e-09,1,2.050081468315279e-09,1,2.05040734161353e-09,1,2.050081468315279e-09,0.7480643472870132,2.05040734161353e-09,0.7450566458838088
2.050190092735651e-09,1,2.050841839334629e-09,1,2.050190092735651e-09,1,2.050841839334629e-09,1,2.050190092735651e-09,0.746968193908311,2.050841839334629e-09,0.7423019797510019
2.050407341576394e-09,1,2.051510645287196e-09,1,2.050407341576394e-09,1,2.051510645287196e-09,1,2.050407341576394e-09,0.7450566470276506,2.051510645287196e-09,0.7406519700714971
2.050841839257881e-09,1,2.052402563107578e-09,1,2.050841839257881e-09,1,2.052402563107578e-09,1,2.050841839257881e-09,0.7423019810285876,2.052402563107578e-09,0.742730187160729
2.051510645192199e-09,1,2.053699240802708e-09,1,2.051510645192199e-09,1,2.053699240802708e-09,1,2.051510645192199e-09,0.7406519710961911,2.053699240802708e-09,0.7525173191072578
2.052402562974316e-09,1,2.055498275204857e-09,1,2.052402562974316e-09,1,2.055498275204857e-09,1,2.052402562974316e-09,0.7427301876252368,2.055498275204857e-09,0.7747647047499818
2.053699240601037e-09,1,2.057404584971558e-09,1,2.053699240601037e-09,1,2.057404584971558e-09,1,2.053699240601037e-09,0.7525173182789235,2.057404584971558e-09,0.8051846829134905
2.05549827501593e-09,1,2.05961968978637e-09,1,2.05549827501593e-09,1,2.05961968978637e-09,1,2.05549827501593e-09,0.7747647032438574,2.05961968978637e-09,0.8469654615890347
2.05740458475294e-09,1,2.061463953592871e-09,1,2.05740458475294e-09,1,2.061463953592871e-09,1,2.05740458475294e-09,0.8051846802904145,2.061463953592871e-09,0.8836925714504402
2.059619689594895e-09,1,2.062842606175184e-09,1,2.059619689594895e-09,1,2.062842606175184e-09,1,2.059619689594895e-09,0.8469654589590805,2.062842606175184e-09,0.9088291418935875
2.061463953503898e-09,1,2.064326884464474e-09,1,2.061463953503898e-09,1,2.064326884464474e-09,1,2.061463953503898e-09,0.8836925707742651,2.064326884464474e-09,0.9308869140141794
2.06284260610685e-09,1,2.06526979215209e-09,1,2.06284260610685e-09,1,2.06526979215209e-09,1,2.06284260610685e-09,0.9088291416390637,2.06526979215209e-09,0.9420455748909181
2.064326884359399e-09,1,2.066255560797814e-09,1,2.064326884359399e-09,1,2.066255560797814e-09,1,2.064326884359399e-09,0.9308869133364635,2.066255560797814e-09,0.9517089252866304
2.065269792029928e-09,1,2.067102889334632e-09,1,2.065269792029928e-09,1,2.067102889334632e-09,1,2.065269792029928e-09,0.9420455741403547,2.067102889334632e-09,0.9586255730748029
2.066255560690553e-09,1,2.068536996148555e-09,1,2.066255560690553e-09,1,2.068536996148555e-09,1,2.066255560690553e-09,0.9517089247969641,2.068536996148555e-09,0.9679698617378392
2.067102889218756e-09,1,2.0695649307622e-09,1,2.067102889218756e-09,1,2.0695649307622e-09,1,2.067102889218756e-09,0.958625572595966,2.0695649307622e-09,0.9731810874556707
2.068536996272703e-09,1,2.070964753609188e-09,1,2.068536996272703e-09,1,2.070964753609188e-09,1,2.068536996272703e-09,0.9679698627367713,2.070964753609188e-09,0.9788116252783405
2.069564930887153e-09,1,2.072669503622533e-09,1,2.069564930887153e-09,1,2.072669503622533e-09,1,2.069564930887153e-09,0.9731810882730575,2.072669503622533e-09,0.9839309501413429
2.070964753766681e-09,1,2.074580994301433e-09,1,2.070964753766681e-09,1,2.074580994301433e-09,1,2.070964753766681e-09,0.9788116260156826,2.074580994301433e-09,0.9879941354463389
2.072669503784414e-09,1,2.076432360457977e-09,1,2.072669503784414e-09,1,2.076432360457977e-09,1,2.072669503784414e-09,0.9839309506831666,2.076432360457977e-09,0.990726208564512
2.074580994418128e-09,1,2.078531991460868e-09,1,2.074580994418128e-09,1,2.078531991460868e-09,1,2.074580994418128e-09,0.9879941357372909,2.078531991460868e-09,0.9928819392143584
2.076432360593915e-09,1,2.081057123534234e-09,1,2.076432360593915e-09,1,2.081057123534234e-09,1,2.076432360593915e-09,0.9907262087929034,2.081057123534234e-09,0.9946467843707119
2.078531991611744e-09,1,2.083327957291332e-09,1,2.078531991611744e-09,1,2.083327957291332e-09,1,2.078531991611744e-09,0.9928819393832125,2.083327957291332e-09,0.9957402440290442
2.08105712383157e-09,1,2.085529095843878e-09,1,2.08105712383157e-09,1,2.085529095843878e-09,1,2.08105712383157e-09,0.9946467845697098,2.085529095843878e-09,0.9965085223212944
2.083327957498928e-09,1,2.088258168902297e-09,1,2.083327957498928e-09,1,2.088258168902297e-09,1,2.083327957498928e-09,0.9957402441332436,2.088258168902297e-09,0.9971949025061753
2.085529096102373e-09,1,2.091821831502316e-09,1,2.085529096102373e-09,1,2.091821831502316e-09,1,2.085529096102373e-09,0.9965085224139254,2.091821831502316e-09,0.9978038376950488
2.088258169218969e-09,1,2.096276407997636e-09,1,2.088258169218969e-09,1,2.096276407997636e-09,1,2.088258169218969e-09,0.997194902582669,2.096276407997636e-09,0.9982923341669528
2.09182183194362e-09,1,2.102271358430094e-09,1,2.09182183194362e-09,1,2.102271358430094e-09,1,2.09182183194362e-09,0.9978038377630871,2.102271358430094e-09,0.9986955322327852
2.096276408576191e-09,1,2.1106932071142e-09,1,2.096276408576191e-09,1,2.1106932071142e-09,1,2.096276408576191e-09,0.9982923342210844,2.1106932071142e-09,0.9990273109644683
2.102271359240248e-09,1,2.123650494030824e-09,1,2.102271359240248e-09,1,2.123650494030824e-09,1,2.102271359240248e-09,0.9986955322778638,2.123650494030824e-09,0.9993067697684022
2.110693208318654e-09,1,2.139121985564131e-09,1,2.110693208318654e-09,1,2.139121985564131e-09,1,2.110693208318654e-09,0.9990273110013419,2.139121985564131e-09,0.9994859927752177
2.123650495439143e-09,1,2.1598641610847e-09,1,2.123650495439143e-09,1,2.1598641610847e-09,1,2.123650495439143e-09,0.9993067697910876,2.1598641610847e-09,0.9996216179345651
2.139121987405628e-09,1,2.189991764124918e-09,1,2.139121987405628e-09,1,2.189991764124918e-09,1,2.139121987405628e-09,0.9994859927912794,2.189991764124918e-09,0.9997307324468478
2.159864163658628e-09,1,2.234066159123726e-09,1,2.159864163658628e-09,1,2.234066159123726e-09,1,2.159864163658628e-09,0.9996216179477792,2.234066159123726e-09,0.9998140581781997
2.189991768360997e-09,1,2.291650982729865e-09,1,2.189991768360997e-09,1,2.291650982729865e-09,1,2.189991768360997e-09,0.9997307324578266,2.291650982729865e-09,0.9998700486845877
2.234066164643962e-09,1,2.368085269155645e-09,1,2.234066164643962e-09,1,2.368085269155645e-09,1,2.234066164643962e-09,0.9998140581860031,2.368085269155645e-09,0.9999082958938782
2.291650990006827e-09,1,2.434042634577823e-09,1,2.291650990006827e-09,1,2.434042634577823e-09,1,2.291650990006827e-09,0.9998700486892561,2.434042634577823e-09,0.9999275496426335
2.368085278813454e-09,1,2.5e-09,1,2.368085278813454e-09,1,2.5e-09,1,2.368085278813454e-09,0.9999082958977191,2.5e-09,0.9999401300935222
2.434042639406727e-09,1,2.5001953125e-09,0.9960937500000018,2.434042639406727e-09,1,2.5001953125e-09,1,2.434042639406727e-09,0.9999275496433252,2.5001953125e-09,0.9998216490806972
2.5e-09,1,2.5005859375e-09,0.9882812500000012,2.5e-09,1,2.5005859375e-09,1,2.5e-09,0.9999401300938312,2.5005859375e-09,0.9995942063133997
2.5001953125e-09,0.9960937500000018,2.5013671875e-09,0.97265625,2.5001953125e-09,1,2.5013671875e-09,1,2.5001953125e-09,0.9998216490806432,2.5013671875e-09,0.9992036422133803
2.5005859375e-09,0.9882812500000012,2.50255712309893e-09,0.9488575380214013,2.5005859375e-09,1,2.50255712309893e-09,1,2.5005859375e-09,0.9995942063133512,2.50255712309893e-09,0.9987762060408677
2.5013671875e-09,0.97265625,2.503666922340136e-09,0.9266615531972756,2.5013671875e-09,1,2.503666922340136e-09,1,2.5013671875e-09,0.9992036422133521,2.503666922340136e-09,0.9985118781534024
2.502557123098935e-09,0.948857538021302,2.505659734683925e-09,0.8868053063215,2.502557123098935e-09,1,2.505659734683925e-09,1,2.502557123098935e-09,0.9987762060408488,2.505659734683925e-09,0.9982331220460967
2.503666922340141e-09,0.9266615531971929,2.509645359371503e-09,0.8070928125699488,2.503666922340141e-09,1,2.509645359371503e-09,1,2.503666922340141e-09,0.9985118781534021,2.509645359371503e-09,0.9980311698388326
2.505659734683935e-09,0.8868053063212932,2.515821653369908e-09,0.6835669326018435,2.505659734683935e-09,1,2.515821653369908e-09,1,2.505659734683935e-09,0.9982331220461143,2.515821653369908e-09,0.9979862751442139
2.509645359371525e-09,0.8070928125694938,2.524218086164996e-09,0.5156382767000904,2.509645359371525e-09,1,2.524218086164996e-09,1,2.509645359371525e-09,0.9980311698388438,2.524218086164996e-09,0.9979704347957082
2.515821653370172e-09,0.6835669325965661,2.52783166653484e-09,0.4433666693031937,2.515821653370172e-09,1,2.52783166653484e-09,1,2.515821653370172e-09,0.9979862751442496,2.52783166653484e-09,0.9980152945122721
2.524218086165601e-09,0.5156382766879805,2.530942006383192e-09,0.38115987233617,2.524218086165601e-09,1,2.530942006383192e-09,1,2.524218086165601e-09,0.9979704347957093,2.530942006383192e-09,0.9981304510600014
2.527831666534924e-09,0.4433666693015146,2.534742269453855e-09,0.3051546109229095,2.527831666534924e-09,1,2.534742269453855e-09,1,2.527831666534924e-09,0.9980152945122729,2.534742269453855e-09,0.9983675444957634
2.530942006383195e-09,0.381159872336112,2.537860801789413e-09,0.242783964211736,2.530942006383195e-09,1,2.537860801789413e-09,1,2.530942006383195e-09,0.9981304510600019,2.537860801789413e-09,0.9986188329670324
2.534742269453767e-09,0.3051546109246714,2.541369643660837e-09,0.1726071267832707,2.534742269453767e-09,1,2.541369643660837e-09,1,2.534742269453767e-09,0.9983675444957562,2.541369643660837e-09,0.9989157087091798
2.53786080178931e-09,0.2427839642138039,2.545392568291533e-09,0.09214863416935137,2.53786080178931e-09,1,2.545392568291533e-09,1,2.53786080178931e-09,0.998618832967024,2.545392568291533e-09,0.999246174948523
2.541369643660723e-09,0.1726071267855371,2.547696284145767e-09,0.04607431708467224,2.541369643660723e-09,1,2.547696284145767e-09,1,2.541369643660723e-09,0.9989157087091692,2.547696284145767e-09,0.9994192794907191
2.545392568291418e-09,0.09214863417165087,2.548848142072883e-09,0.02303715854234101,2.545392568291418e-09,1,2.548848142072883e-09,1,2.545392568291418e-09,0.9992461749485148,2.548848142072883e-09,0.9995008125025311
2.547696284145709e-09,0.04607431708583032,2.55e-09,1.443289932012704e-15,2.547696284145709e-09,1,2.55e-09,1,2.547696284145709e-09,0.9994192794907133,2.55e-09,0.9995857797451609
2.548848142072854e-09,0.02303715854291999,2.550031660620632e-09,0,2.548848142072854e-09,1,2.550031660620632e-09,1,2.548848142072854e-09,0.99950081250253,2.550031660620632e-09,0.9996062174001994
2.55e-09,1.443289932012704e-15,2.550094981861896e-09,0,2.55e-09,1,2.550094981861896e-09,1,2.55e-09,0.9995857797451594,2.550094981861896e-09,0.9996489158386185
2.550031660620631e-09,0,2.550221624344424e-09,0,2.550031660620631e-09,1,2.550221624344424e-09,1,2.550031660620631e-09,0.9996062174001984,2.550221624344424e-09,0.9997327877672876
2.550094981861892e-09,0,2.550284945585688e-09,0,2.550094981861892e-09,1,2.550284945585688e-09,1,2.550094981861892e-09,0.9996489158386156,2.550284945585688e-09,0.9997733376509986
2.550221624344415e-09,0,2.550411588068216e-09,0,2.550221624344415e-09,1,2.550411588068216e-09,1,2.550221624344415e-09,0.9997327877672816,2.550411588068216e-09,0.9998519254518325
2.550284945585677e-09,0,2.550664873033271e-09,0,2.550284945585677e-09,1,2.550664873033271e-09,1,2.550284945585677e-09,0.9997733376509911,2.550664873033271e-09,0.9999978182042306
2.550411588068199e-09,0,2.551171442963383e-09,0,2.550411588068199e-09,1,2.551171442963383e-09,1,2.550411588068199e-09,0.9998519254518223,2.551171442963383e-09,1.000273478863839
2.550664873033245e-09,0,2.552047982561139e-09,0,2.550664873033245e-09,1,2.552047982561139e-09,1,2.550664873033245e-09,0.9999978182042162,2.552047982561139e-09,1.000666700721836
2.551171442963337e-09,0,2.553617941582148e-09,0,2.551171442963337e-09,1,2.553617941582148e-09,1,2.551171442963337e-09,1.000273478863817,2.553617941582148e-09,1.001090216445256
2.552047982561058e-09,0,2.555556953099005e-09,0,2.552047982561058e-09,1,2.555556953099005e-09,1,2.552047982561058e-09,1.000666700721806,2.555556953099005e-09,1.001348914730801
2.553617941581978e-09,0,2.557937312682576e-09,0,2.553617941581978e-09,1,2.557937312682576e-09,1,2.553617941581978e-09,1.001090216445222,2.557937312682576e-09,1.001459568922027
2.555556953098816e-09,0,2.560700555548934e-09,0,2.555556953098816e-09,1,2.560700555548934e-09,1,2.555556953098816e-09,1.001348914730785,2.560700555548934e-09,1.001472770564682
2.557937312682344e-09,0,2.563021126704613e-09,0,2.557937312682344e-09,1,2.563021126704613e-09,1,2.557937312682344e-09,1.001459568922023,2.563021126704613e-09,1.001481073046476
2.560700555548811e-09,0,2.566536481443542e-09,0,2.560700555548811e-09,1,2.566536481443542e-09,1,2.560700555548811e-09,1.001472770564682,2.566536481443542e-09,1.00151571129685
2.563021126704474e-09,0,2.569928744732379e-09,0,2.563021126704474e-09,1,2.569928744732379e-09,1,2.563021126704474e-09,1.001481073046475,2.569928744732379e-09,1.0015389776648
2.566536481443241e-09,0,2.572776809905752e-09,0,2.566536481443241e-09,1,2.572776809905752e-09,1,2.566536481443241e-09,1.001515711296847,2.572776809905752e-09,1.00152978538979
2.569928744732085e-09,0,2.575963000019383e-09,0,2.569928744732085e-09,1,2.575963000019383e-09,1,2.569928744732085e-09,1.001538977664799,2.575963000019383e-09,1.001503681669299
2.57277680990547e-09,0,2.579273326138388e-09,0,2.57277680990547e-09,1,2.579273326138388e-09,1,2.57277680990547e-09,1.001529785389792,2.579273326138388e-09,1.001474403002491
2.575963000019123e-09,0,2.583299648802349e-09,0,2.575963000019123e-09,1,2.583299648802349e-09,1,2.575963000019123e-09,1.001503681669301,2.583299648802349e-09,1.001442422350464
2.579273326138074e-09,0,2.588209963981853e-09,0,2.579273326138074e-09,1,2.588209963981853e-09,1,2.579273326138074e-09,1.001474403002494,2.588209963981853e-09,1.00141483641962
2.583299648801965e-09,0,2.594912721212342e-09,0,2.583299648801965e-09,1,2.594912721212342e-09,1,2.583299648801965e-09,1.001442422350467,2.594912721212342e-09,1.001392576808354
2.588209963981323e-09,0,2.604343619132878e-09,0,2.588209963981323e-09,1,2.604343619132878e-09,1,2.588209963981323e-09,1.001414836419622,2.604343619132878e-09,1.001385601369569
2.594912721211601e-09,0,2.619058231338827e-09,0,2.594912721211601e-09,1,2.619058231338827e-09,1,2.594912721211601e-09,1.001392576808356,2.619058231338827e-09,1.001416370756626
2.604343619131712e-09,0,2.64537393023721e-09,0,2.604343619131712e-09,1,2.64537393023721e-09,1,2.604343619131712e-09,1.001385601369568,2.64537393023721e-09,1.001574606899287
2.619058231336812e-09,0,2.663325254653806e-09,0,2.619058231336812e-09,1,2.663325254653806e-09,1,2.619058231336812e-09,1.001416370756619,2.663325254653806e-09,1.001683534987377
