/Q (d_del=4.574359e-10) X,/Q (d_del=4.574359e-10) Y,/Q (d_del=4.623077e-10) X,/Q (d_del=4.623077e-10) Y,/D (d_del=4.574359e-10) X,/D (d_del=4.574359e-10) Y,/D (d_del=4.623077e-10) X,/D (d_del=4.623077e-10) Y,/Clk (d_del=4.574359e-10) X,/Clk (d_del=4.574359e-10) Y,/Clk (d_del=4.623077e-10) X,/Clk (d_del=4.623077e-10) Y
1.522219660354498e-09,-0.007585411713609911,1.59461227759172e-09,1.002091499287916,1.522219660354498e-09,0,1.59461227759172e-09,0,1.522219660354498e-09,0.5556067929100326,1.59461227759172e-09,0
1.526476927243126e-09,-0.006759248226310239,1.603861279318268e-09,1.002113927065333,1.526476927243126e-09,0,1.603861279318268e-09,0,1.526476927243126e-09,0.4704614551374738,1.603861279318268e-09,0
1.529688789409201e-09,-0.005966383335173551,1.618313788130043e-09,1.002145798487911,1.529688789409201e-09,0,1.618313788130043e-09,0,1.529688789409201e-09,0.4062242118159893,1.618313788130043e-09,0
1.534005759321662e-09,-0.004941816098274487,1.634953422999078e-09,1.002076561972773,1.534005759321662e-09,0,1.634953422999078e-09,0,1.534005759321662e-09,0.3198848135667547,1.634953422999078e-09,0
1.537202482874702e-09,-0.004389724261329876,1.648134447864324e-09,1.002281778292768,1.537202482874702e-09,0,1.648134447864324e-09,0,1.537202482874702e-09,0.2559503425059592,1.648134447864324e-09,0
1.540621866851689e-09,-0.004007465509251699,1.655051115984009e-09,1.002734910833916,1.540621866851689e-09,0,1.655051115984009e-09,0,1.540621866851689e-09,0.1875626629662215,1.655051115984009e-09,0
1.544444295724721e-09,-0.003768045435261154,1.659687676908221e-09,1.003305427481009,1.544444295724721e-09,0,1.659687676908221e-09,0,1.544444295724721e-09,0.1111140855055746,1.659687676908221e-09,0
1.54586860352854e-09,-0.00372333128633902,1.663102593165089e-09,1.003868630321937,1.54586860352854e-09,0,1.663102593165089e-09,0,1.54586860352854e-09,0.08262792942919694,1.663102593165089e-09,0
1.547311078330025e-09,-0.003696446596308073,1.665732268889414e-09,1.004277481094437,1.547311078330025e-09,0,1.665732268889414e-09,0,1.547311078330025e-09,0.05377843339949206,1.665732268889414e-09,0
1.548879449778966e-09,-0.003681442901154807,1.668292465482101e-09,1.004508447577403,1.548879449778966e-09,0,1.668292465482101e-09,0,1.548879449778966e-09,0.02241100442067512,1.668292465482101e-09,0
1.55e-09,-0.003670356864077939,1.670762231896785e-09,1.004589264397754,1.55e-09,0,1.670762231896785e-09,0,1.55e-09,0,1.670762231896785e-09,0
1.550032967167645e-09,-0.003642782328577921,1.673598435725482e-09,1.004607061335413,1.550032967167645e-09,0,1.673598435725482e-09,0,1.550032967167645e-09,0,1.673598435725482e-09,0
1.550098901502935e-09,-0.003585363113507469,1.675919773997987e-09,1.004492664288599,1.550098901502935e-09,0,1.675919773997987e-09,0,1.550098901502935e-09,0,1.675919773997987e-09,0
1.55013186867058e-09,-0.003556940122859871,1.677869210715649e-09,1.004257114577191,1.55013186867058e-09,0,1.677869210715649e-09,0,1.55013186867058e-09,0,1.677869210715649e-09,0
1.55019780300587e-09,-0.003501147056494527,1.680634107819741e-09,1.003757492226439,1.55019780300587e-09,0,1.680634107819741e-09,0,1.55019780300587e-09,0,1.680634107819741e-09,0
1.550230770173515e-09,-0.003473484916847975,1.682735151218971e-09,1.003302398743091,1.550230770173515e-09,0,1.682735151218971e-09,0,1.550230770173515e-09,0,1.682735151218971e-09,0
1.550296704508804e-09,-0.003419201803299698,1.685276560398345e-09,1.002751561185427,1.550296704508804e-09,0,1.685276560398345e-09,0,1.550296704508804e-09,0,1.685276560398345e-09,0
1.550428573179384e-09,-0.003313293788768925,1.688410902820495e-09,1.002122132231228,1.550428573179384e-09,0,1.688410902820495e-09,0,1.550428573179384e-09,0,1.688410902820495e-09,0
1.550692310520543e-09,-0.003112824159455904,1.6926842316182e-09,1.00142322758105,1.550692310520543e-09,0,1.6926842316182e-09,0,1.550692310520543e-09,0,1.6926842316182e-09,0
1.551219785202862e-09,-0.002751558428539892,1.698655156026855e-09,1.000761098103646,1.551219785202862e-09,0,1.698655156026855e-09,0,1.551219785202862e-09,0,1.698655156026855e-09,0
1.552124187680644e-09,-0.002236826970904953,1.706458197977988e-09,1.000306251559268,1.552124187680644e-09,0,1.706458197977988e-09,0,1.552124187680644e-09,0,1.706458197977988e-09,0
1.553782028353716e-09,-0.00154728101434973,1.716186807219837e-09,1.000089353967054,1.553782028353716e-09,0,1.716186807219837e-09,0,1.553782028353716e-09,0,1.716186807219837e-09,0
1.555769393905095e-09,-0.001020743227480018,1.729064613623509e-09,1.000018658107903,1.555769393905095e-09,0,1.729064613623509e-09,0,1.555769393905095e-09,0,1.729064613623509e-09,0
1.558227899308931e-09,-0.0006130195620035777,1.745507284981411e-09,1.000008164150628,1.558227899308931e-09,0,1.745507284981411e-09,0,1.558227899308931e-09,0,1.745507284981411e-09,0
1.560934061833736e-09,-0.0002336298599189586,1.76743190934576e-09,1.000006438912254,1.560934061833736e-09,0,1.76743190934576e-09,0,1.560934061833736e-09,0,1.76743190934576e-09,0
1.563261837766067e-09,0.0001190273715862203,1.796519589939557e-09,1.000003879968809,1.563261837766067e-09,0,1.796519589939557e-09,0,1.563261837766067e-09,0,1.796519589939557e-09,0
1.56584475422231e-09,0.0004736148192954634,1.835583830511346e-09,1.000002453572709,1.56584475422231e-09,0,1.835583830511346e-09,0,1.56584475422231e-09,0,1.835583830511346e-09,0
1.569171047927556e-09,0.0007306217681486098,1.887500454920175e-09,1.000001240031491,1.569171047927556e-09,0,1.887500454920175e-09,0,1.569171047927556e-09,0,1.887500454920175e-09,0
1.572173868552711e-09,0.0007413256840370393,1.943750227460088e-09,1.000000910964084,1.572173868552711e-09,0,1.943750227460088e-09,0,1.572173868552711e-09,0,1.943750227460088e-09,0
1.574982245237128e-09,0.0006099109982091602,2e-09,1.000000424327509,1.574982245237128e-09,0,2e-09,0,1.574982245237128e-09,0,2e-09,0
1.577621898687632e-09,0.0004312351871704352,2.000048828125e-09,1.000040966994406,1.577621898687632e-09,0,2.000048828125e-09,0,1.577621898687632e-09,0,2.000048828125e-09,0.0009765625000021413
1.580902318526892e-09,0.0001974475611860603,2.000146484375e-09,1.000124253195585,1.580902318526892e-09,0,2.000146484375e-09,0,1.580902318526892e-09,0,2.000146484375e-09,0.002929687500006424
1.583926402484929e-09,-3.27391113297698e-05,2.000341796875001e-09,1.000286099920382,1.583926402484929e-09,0,2.000341796875001e-09,0,1.583926402484929e-09,0,2.000341796875001e-09,0.006835937500014989
1.586912689777252e-09,-0.0002720293203616679,2.000732421875002e-09,1.000590625206007,1.586912689777252e-09,0,2.000732421875002e-09,0,1.586912689777252e-09,0,2.000732421875002e-09,0.01464843750003212
1.5901588603318e-09,-0.0004648506193282546,2.001219948785493e-09,1.000938555989641,1.5901588603318e-09,0,2.001219948785493e-09,0,1.5901588603318e-09,0,2.001219948785493e-09,0.02439897570985178
1.594494937434407e-09,-0.0005328377564061351,2.001975628074899e-09,1.001417766535285,1.594494937434407e-09,0,2.001975628074899e-09,0,1.594494937434407e-09,0,2.001975628074899e-09,0.03951256149797263
1.597765008174148e-09,-0.0004780887785116891,2.003447867767637e-09,1.002172879268266,1.597765008174148e-09,0,2.003447867767637e-09,0,1.597765008174148e-09,0,2.003447867767637e-09,0.06895735535273302
1.601750167872004e-09,-0.0003737706624053706,2.006392347153113e-09,1.003257534912668,1.601750167872004e-09,0,2.006392347153113e-09,0,1.601750167872004e-09,0,2.006392347153113e-09,0.1278469430622538
1.606811284708356e-09,-0.0002407289168339772,2.010746034579455e-09,1.004170808236575,1.606811284708356e-09,0,2.010746034579455e-09,0,1.606811284708356e-09,0,2.010746034579455e-09,0.2149206915891036
1.613241915455223e-09,-0.0001145310796989618,2.016519139219758e-09,1.004638060386294,1.613241915455223e-09,0,2.016519139219758e-09,0,1.613241915455223e-09,0,2.016519139219758e-09,0.33038278439515
1.621681389474506e-09,-3.334424290087337e-05,2.02441423684532e-09,1.0018615036131,1.621681389474506e-09,0,2.02441423684532e-09,0,1.621681389474506e-09,0,2.02441423684532e-09,0.4882847369064056
1.632749145100757e-09,2.168082652212409e-06,2.028579791115866e-09,0.9954575452698585,1.632749145100757e-09,0,2.028579791115866e-09,0,1.632749145100757e-09,0,2.028579791115866e-09,0.5715958223173166
1.648864089591854e-09,8.277386423907303e-06,2.032046544189897e-09,0.9828313257134507,1.648864089591854e-09,0,2.032046544189897e-09,0,1.648864089591854e-09,0,2.032046544189897e-09,0.6409308837979455
1.673391671438648e-09,4.854038587118393e-06,2.036149481950052e-09,0.9542343999300404,1.673391671438648e-09,0,2.036149481950052e-09,0,1.673391671438648e-09,0,2.036149481950052e-09,0.7229896390010423
1.713230173745266e-09,2.293024645872994e-06,2.039552547646498e-09,0.9173876918025359,1.713230173745266e-09,0,2.039552547646498e-09,0,1.713230173745266e-09,0,2.039552547646498e-09,0.7910509529299639
1.762499028463495e-09,1.479189396390025e-06,2.043152413351907e-09,0.8651273484427127,1.762499028463495e-09,0,2.043152413351907e-09,0,1.762499028463495e-09,0,2.043152413351907e-09,0.863048267038141
1.827597549504939e-09,6.99147147221071e-07,2.047140853587845e-09,0.792258884552455,1.827597549504939e-09,0,2.047140853587845e-09,0,1.827597549504939e-09,0,2.047140853587845e-09,0.9428170717568959
1.907597549504939e-09,6.024388253125214e-07,2.05e-09,0.7314465856625564,1.907597549504939e-09,0,2.05e-09,0,1.907597549504939e-09,0,2.05e-09,1
1.953798774752469e-09,3.583576249490746e-07,2.05003349116955e-09,0.7306662408195935,1.953798774752469e-09,0,2.05003349116955e-09,0,1.953798774752469e-09,0,2.05003349116955e-09,1
2e-09,4.340048670227371e-07,2.050100473508649e-09,0.7291062834336924,2e-09,0,2.050100473508649e-09,0,2e-09,0,2.050100473508649e-09,1
2.0001953125e-09,0.0001532450581296925,2.050234438186847e-09,0.7260242991572664,2.0001953125e-09,0,2.050234438186847e-09,0,2.0001953125e-09,0.003906250000000293,2.050234438186847e-09,1
2.0005859375e-09,0.0004466271015621353,2.050502367543243e-09,0.7200081028196513,2.0005859375e-09,0,2.050502367543243e-09,0,2.0005859375e-09,0.01171875000000088,2.050502367543243e-09,1
2.0013671875e-09,0.0009536059087444711,2.051038226256035e-09,0.7084740769754105,2.0013671875e-09,0,2.051038226256035e-09,0,2.0013671875e-09,0.02734375000000205,2.051038226256035e-09,1
2.00227988519277e-09,0.001435360819556443,2.051750135896093e-09,0.6939993767748481,2.00227988519277e-09,0,2.051750135896093e-09,0,2.00227988519277e-09,0.04559770385538794,2.051750135896093e-09,1
2.003380564906461e-09,0.00189316367124105,2.052732397784327e-09,0.6752719918904665,2.003380564906461e-09,0,2.052732397784327e-09,0,2.003380564906461e-09,0.06761129812922304,2.052732397784327e-09,1
2.005581924333845e-09,0.002535445571536631,2.054216389726387e-09,0.6491443109796531,2.005581924333845e-09,0,2.054216389726387e-09,0,2.005581924333845e-09,0.1116384866768932,2.054216389726387e-09,1
2.009826649110919e-09,0.003195535374939045,2.056045702737841e-09,0.6199019026919036,2.009826649110919e-09,0,2.056045702737841e-09,0,2.009826649110919e-09,0.1965329822183863,2.056045702737841e-09,1
2.015449092678909e-09,0.003591810345703425,2.058018453039257e-09,0.591495884140159,2.015449092678909e-09,0,2.058018453039257e-09,0,2.015449092678909e-09,0.3089818535781811,2.058018453039257e-09,1
2.023203399377166e-09,0.004327265552660816,2.060124924029155e-09,0.5642567281886969,2.023203399377166e-09,0,2.060124924029155e-09,0,2.023203399377166e-09,0.464067987543312,2.060124924029155e-09,1
2.027915474687974e-09,0.00539657010667993,2.061639330941471e-09,0.5464814213341943,2.027915474687974e-09,0,2.061639330941471e-09,0,2.027915474687974e-09,0.5583094937594734,2.061639330941471e-09,1
2.031436778365864e-09,0.006303342646271276,2.062970918445979e-09,0.5320209597780449,2.031436778365864e-09,0,2.062970918445979e-09,0,2.031436778365864e-09,0.628735567317287,2.062970918445979e-09,1
2.035845213888825e-09,0.007229776702719245,2.063725558034384e-09,0.5243071177178352,2.035845213888825e-09,0,2.063725558034384e-09,0,2.035845213888825e-09,0.7169042777764925,2.063725558034384e-09,1
2.039285161690117e-09,0.007670669197259593,2.06480485419187e-09,0.5139956619226579,2.039285161690117e-09,0,2.06480485419187e-09,0,2.039285161690117e-09,0.7857032338023412,2.06480485419187e-09,1
2.04291237440404e-09,0.007921931458578706,2.065757287147197e-09,0.505729112929033,2.04291237440404e-09,0,2.065757287147197e-09,0,2.04291237440404e-09,0.8582474880808018,2.065757287147197e-09,1
2.046821775801329e-09,0.008050855888583688,2.066939634729254e-09,0.4966244806488647,2.046821775801329e-09,0,2.066939634729254e-09,0,2.046821775801329e-09,0.9364355160265705,2.066939634729254e-09,1
2.048410887900664e-09,0.008089497293593926,2.068200149416585e-09,0.4882205809698987,2.048410887900664e-09,0,2.068200149416585e-09,0,2.048410887900664e-09,0.9682177580132856,2.068200149416585e-09,1
2.05e-09,0.008142572242527516,2.069567278588801e-09,0.4803712393612488,2.05e-09,0,2.069567278588801e-09,0,2.05e-09,1,2.069567278588801e-09,1
2.050026452420647e-09,0.008089965994156597,2.070941520080798e-09,0.473545370363773,2.050026452420647e-09,0,2.070941520080798e-09,0,2.050026452420647e-09,1,2.070941520080798e-09,1
2.05007935726194e-09,0.007971591559287915,2.072646623154346e-09,0.4662111354902264,2.05007935726194e-09,0,2.072646623154346e-09,0,2.05007935726194e-09,1,2.072646623154346e-09,1
2.050185166944526e-09,0.007733424811856601,2.075034771134498e-09,0.4574106079394301,2.050185166944526e-09,0,2.075034771134498e-09,0,2.050185166944526e-09,1,2.075034771134498e-09,1
2.050396786309699e-09,0.007280151209417378,2.07860411905717e-09,0.445935116590728,2.050396786309699e-09,0,2.07860411905717e-09,0,2.050396786309699e-09,1,2.07860411905717e-09,1
2.050820025040045e-09,0.006449730708818536,2.083049621959136e-09,0.4317177712613673,2.050820025040045e-09,0,2.083049621959136e-09,0,2.050820025040045e-09,1,2.083049621959136e-09,1
2.051481719941215e-09,0.005323387248673412,2.088667335248312e-09,0.4087760781272227,2.051481719941215e-09,0,2.088667335248312e-09,0,2.051481719941215e-09,1,2.088667335248312e-09,1
2.052357778936537e-09,0.004125242620788476,2.095932371182824e-09,0.3586722551004826,2.052357778936537e-09,0,2.095932371182824e-09,0,2.052357778936537e-09,1,2.095932371182824e-09,1
2.053634499158093e-09,0.002858779784126911,2.101107966471051e-09,0.3005676053927906,2.053634499158093e-09,0,2.101107966471051e-09,0,2.053634499158093e-09,1,2.101107966471051e-09,1
2.055431189097044e-09,0.00173523778883903,2.105969110125875e-09,0.2266170220953971,2.055431189097044e-09,0,2.105969110125875e-09,0,2.055431189097044e-09,1,2.105969110125875e-09,1
2.057336822840106e-09,0.001068067579233048,2.1097113714759e-09,0.1681342914315516,2.057336822840106e-09,0,2.1097113714759e-09,0,2.057336822840106e-09,1,2.1097113714759e-09,1
2.059523250683387e-09,0.000579231448028825,2.11127085775119e-09,0.1461471377263077,2.059523250683387e-09,0,2.11127085775119e-09,0,2.059523250683387e-09,1,2.11127085775119e-09,1
2.061226208018124e-09,0.0002444818256742607,2.113023773369421e-09,0.1215589343060852,2.061226208018124e-09,0,2.113023773369421e-09,0,2.061226208018124e-09,1,2.113023773369421e-09,1
2.062581537971117e-09,-8.33941510198657e-05,2.114504710731755e-09,0.1001814643369667,2.062581537971117e-09,0,2.114504710731755e-09,0,2.062581537971117e-09,1,2.114504710731755e-09,1
2.064174579000566e-09,-0.0006042417773457283,2.115837133131686e-09,0.08153880446598863,2.064174579000566e-09,0,2.115837133131686e-09,0,2.064174579000566e-09,1,2.115837133131686e-09,1
2.06529281984493e-09,-0.001002020216160248,2.11731590207084e-09,0.06312253090992573,2.06529281984493e-09,0,2.11731590207084e-09,0,2.06529281984493e-09,1,2.11731590207084e-09,1
2.066338840849105e-09,-0.001226647432599166,2.118605308337576e-09,0.04956504713928842,2.066338840849105e-09,0,2.118605308337576e-09,0,2.066338840849105e-09,1,2.118605308337576e-09,1
2.067517709517907e-09,-0.001354808985946973,2.119865492630699e-09,0.03876946011908109,2.067517709517907e-09,0,2.119865492630699e-09,0,2.067517709517907e-09,1,2.119865492630699e-09,1
2.069289265623691e-09,-0.001390556653408542,2.120915156578727e-09,0.03151457377449277,2.069289265623691e-09,0,2.120915156578727e-09,0,2.069289265623691e-09,1,2.120915156578727e-09,1
2.070608372881193e-09,-0.001361391532324399,2.122185566449326e-09,0.02446076380125357,2.070608372881193e-09,0,2.122185566449326e-09,0,2.070608372881193e-09,1,2.122185566449326e-09,1
2.072175022211303e-09,-0.001295790594057095,2.123289986228214e-09,0.01957282955138177,2.072175022211303e-09,0,2.123289986228214e-09,0,2.072175022211303e-09,1,2.123289986228214e-09,1
2.07417899264059e-09,-0.001189088427000607,2.124507636922098e-09,0.01525299836668922,2.07417899264059e-09,0,2.124507636922098e-09,0,2.07417899264059e-09,1,2.124507636922098e-09,1
2.077530736798578e-09,-0.0009730804097121581,2.126100846962997e-09,0.0109328224608079,2.077530736798578e-09,0,2.126100846962997e-09,0,2.077530736798578e-09,1,2.126100846962997e-09,1
2.081712221725375e-09,-0.0006965239016490043,2.12801201487484e-09,0.007271220669409056,2.081712221725375e-09,0,2.12801201487484e-09,0,2.081712221725375e-09,1,2.12801201487484e-09,1
2.086997197594198e-09,-0.0003717304830243488,2.13056492982937e-09,0.00416709184740319,2.086997197594198e-09,0,2.13056492982937e-09,0,2.086997197594198e-09,1,2.13056492982937e-09,1
2.093693228889707e-09,1.236570230501471e-05,2.133947617903137e-09,0.001978357367916631,2.093693228889707e-09,0,2.133947617903137e-09,0,2.093693228889707e-09,1,2.133947617903137e-09,1
2.099218929062324e-09,0.0003250683879306324,2.138936921222089e-09,0.0006751353792769696,2.099218929062324e-09,0,2.138936921222089e-09,0,2.099218929062324e-09,1,2.138936921222089e-09,1
2.105030675881117e-09,0.0005747319872158862,2.145776014443834e-09,0.0002141525246390627,2.105030675881117e-09,0,2.145776014443834e-09,0,2.105030675881117e-09,1,2.145776014443834e-09,1
2.110687301410568e-09,0.0006383870232957211,2.155588590810821e-09,9.594082552813906e-05,2.110687301410568e-09,0,2.155588590810821e-09,0,2.110687301410568e-09,1,2.155588590810821e-09,1
2.115935209323042e-09,0.0005776980285888315,2.170645493037283e-09,4.221258879385287e-05,2.115935209323042e-09,0,2.170645493037283e-09,0,2.115935209323042e-09,1,2.170645493037283e-09,1
2.122277025600637e-09,0.0004617366068453996,2.193992831084534e-09,7.666940778991071e-06,2.122277025600637e-09,0,2.193992831084534e-09,0,2.122277025600637e-09,1,2.193992831084534e-09,1
2.130137121227422e-09,0.0003183377929922129,2.223101658964634e-09,1.011683769876673e-06,2.130137121227422e-09,0,2.223101658964634e-09,0,2.130137121227422e-09,1,2.223101658964634e-09,1
2.141079175430635e-09,0.0001785858384913283,2.262944754046739e-09,-8.982156231674896e-07,2.141079175430635e-09,0,2.262944754046739e-09,0,2.141079175430635e-09,1,2.262944754046739e-09,1
2.156010964889987e-09,7.421088497092003e-05,2.322763144142367e-09,-8.675833696319097e-08,2.156010964889987e-09,0,2.322763144142367e-09,0,2.156010964889987e-09,1,2.322763144142367e-09,1
2.175781516632208e-09,2.27531246727694e-05,2.402763144142367e-09,-7.732594955166112e-07,2.175781516632208e-09,0,2.402763144142367e-09,0,2.175781516632208e-09,1,2.402763144142367e-09,1
2.199720282448969e-09,3.854968955281019e-06,2.451381572071184e-09,-1.70109983969329e-07,2.199720282448969e-09,0,2.451381572071184e-09,0,2.199720282448969e-09,1,2.451381572071184e-09,1
2.230683762142372e-09,1.113083600682056e-06,2.5e-09,-6.997949678326593e-07,2.230683762142372e-09,0,2.5e-09,0,2.230683762142372e-09,1,2.5e-09,1
2.275781229505636e-09,-6.42363469834587e-07,2.500048828125e-09,-0.0001000921567078259,2.275781229505636e-09,0,2.500048828125e-09,0,2.275781229505636e-09,1,2.500048828125e-09,0.9990234374999999
2.348993997892021e-09,3.794807906660419e-07,2.500146484375e-09,-0.0003238261192136125,2.348993997892021e-09,0,2.500146484375e-09,0,2.348993997892021e-09,1,2.500146484375e-09,0.9970703124999957
2.428993997892022e-09,-1.108794188490782e-06,2.500341796875001e-09,-0.0007780477718032493,2.428993997892022e-09,0,2.500341796875001e-09,0,2.428993997892022e-09,1,2.500341796875001e-09,0.9931640624999871
2.5e-09,3.634842460905971e-07,2.500732421875002e-09,-0.001664230978394281,2.5e-09,0,2.500732421875002e-09,0,2.5e-09,1,2.500732421875002e-09,0.9853515624999699
2.5001953125e-09,-0.0004408243080421635,2.501344240589834e-09,-0.002772187800838689,2.5001953125e-09,0,2.501344240589834e-09,0,2.5001953125e-09,0.9960937500000018,2.501344240589834e-09,0.9731151882033191
2.5005859375e-09,-0.001344075740928549,2.502160576201752e-09,-0.004022556377485088,2.5005859375e-09,0,2.502160576201752e-09,0,2.5005859375e-09,0.9882812500000012,2.502160576201752e-09,0.9567884759649686
2.5013671875e-09,-0.002839488311828863,2.503352039688977e-09,-0.00535559655500901,2.5013671875e-09,0,2.503352039688977e-09,0,2.5013671875e-09,0.97265625,2.503352039688977e-09,0.9329592062204668
2.502537704662286e-09,-0.004493840967826156,2.505458445388127e-09,-0.006754108374581545,2.502537704662286e-09,0,2.505458445388127e-09,0,2.502537704662286e-09,0.9492459067542898,2.505458445388127e-09,0.8908310922374725
2.503646074144068e-09,-0.005601703467131877,2.509030895331969e-09,-0.00773082939980304,2.503646074144068e-09,0,2.509030895331969e-09,0,2.503646074144068e-09,0.9270785171186356,2.509030895331969e-09,0.819382093360623
2.50567435330959e-09,-0.006836428142342899,2.514208382003722e-09,-0.008033094633919493,2.50567435330959e-09,0,2.514208382003722e-09,0,2.50567435330959e-09,0.8865129338082116,2.514208382003722e-09,0.7158323599255598
2.509180367661917e-09,-0.00773892714796353,2.522084786461343e-09,-0.007602689991237311,2.509180367661917e-09,0,2.522084786461343e-09,0,2.509180367661917e-09,0.8163926467616562,2.522084786461343e-09,0.5583042707731446
2.514850886536097e-09,-0.008045011191843136,2.526395567229104e-09,-0.006777527744896206,2.514850886536097e-09,0,2.526395567229104e-09,0,2.514850886536097e-09,0.7029822692780692,2.526395567229104e-09,0.472088655417932
2.523009319054896e-09,-0.007470559795769792,2.529604190887086e-09,-0.005987071920132808,2.523009319054896e-09,0,2.529604190887086e-09,0,2.523009319054896e-09,0.5398136189020928,2.529604190887086e-09,0.4079161822582883
2.52693332462276e-09,-0.006655134265911453,2.533944418088037e-09,-0.004954475624782551,2.52693332462276e-09,0,2.533944418088037e-09,0,2.52693332462276e-09,0.461333507544794,2.533944418088037e-09,0.3211116382392584
2.530094421519413e-09,-0.005866280638880677,2.537136143587822e-09,-0.004398766783132063,2.530094421519413e-09,0,2.537136143587822e-09,0,2.530094421519413e-09,0.398111569611742,2.537136143587822e-09,0.2572771282435665
2.534205045760429e-09,-0.004904059126488514,2.540537167364139e-09,-0.004015107927819199,2.534205045760429e-09,0,2.540537167364139e-09,0,2.534205045760429e-09,0.3158990847914143,2.540537167364139e-09,0.1892566527172244
2.537368933100208e-09,-0.004367789886932137,2.544329280888932e-09,-0.003772523865209985,2.537368933100208e-09,0,2.544329280888932e-09,0,2.537368933100208e-09,0.2526213379958372,2.544329280888932e-09,0.113414382221366
2.540806882284424e-09,-0.003992401744960833,2.545744582357504e-09,-0.003727080098463677,2.540806882284424e-09,0,2.545744582357504e-09,0,2.540806882284424e-09,0.1838623543115216,2.545744582357504e-09,0.08510835284992091
2.54469551658113e-09,-0.003758405128675172,2.547188228786022e-09,-0.003698007671170909,2.54469551658113e-09,0,2.547188228786022e-09,0,2.54469551658113e-09,0.1060896683773993,2.547188228786022e-09,0.05623542427956685
2.547347758290565e-09,-0.003693893197426476,2.548770903029927e-09,-0.003683004384264591,2.547347758290565e-09,0,2.548770903029927e-09,0,2.547347758290565e-09,0.05304483418869621,2.548770903029927e-09,0.02458193940147202
2.548673879145283e-09,-0.003680432921520254,2.55e-09,-0.003670263461922239,2.548673879145283e-09,0,2.55e-09,0,2.548673879145283e-09,0.02652241709435299,2.55e-09,1.443289932012704e-15
2.55e-09,-0.003669648712518687,2.550033581530816e-09,-0.00364244978940962,2.55e-09,0,2.550033581530816e-09,0,2.55e-09,1.443289932012704e-15,2.550033581530816e-09,0
2.550027166853615e-09,-0.003646570952097691,2.550100744592446e-09,-0.00358402510945183,2.550027166853615e-09,0,2.550100744592446e-09,0,2.550027166853615e-09,0,2.550100744592446e-09,0
2.550081500560844e-09,-0.003599003070625972,2.550134326123262e-09,-0.003555056320451461,2.550081500560844e-09,0,2.550134326123262e-09,0,2.550081500560844e-09,0,2.550134326123262e-09,0
2.550108667414459e-09,-0.003575535984770519,2.550201489184893e-09,-0.003498290673381797,2.550108667414459e-09,0,2.550201489184893e-09,0,2.550108667414459e-09,0,2.550201489184893e-09,0
2.550163001121688e-09,-0.003529207494208093,2.550235070715708e-09,-0.003470127536841329,2.550163001121688e-09,0,2.550235070715708e-09,0,2.550163001121688e-09,0,2.550235070715708e-09,0
2.550271668536147e-09,-0.003438419890652876,2.550302233777339e-09,-0.003414916814413623,2.550271668536147e-09,0,2.550302233777339e-09,0,2.550271668536147e-09,0,2.550302233777339e-09,0
2.550489003365065e-09,-0.003265016375388011,2.550436559900601e-09,-0.003307220685033648,2.550489003365065e-09,0,2.550436559900601e-09,0,2.550489003365065e-09,0,2.550436559900601e-09,0
2.5509236730229e-09,-0.002947070039092055,2.550705212147125e-09,-0.003103590550134285,2.5509236730229e-09,0,2.550705212147125e-09,0,2.5509236730229e-09,0,2.550705212147125e-09,0
2.551084309065157e-09,-0.002838944745481772,2.551242516640172e-09,-0.002737277037173745,2.551084309065157e-09,0,2.551242516640172e-09,0,2.551084309065157e-09,0,2.551242516640172e-09,0
2.551405581149672e-09,-0.00263566951290625,2.552160912066229e-09,-0.002218481039922229,2.551405581149672e-09,0,2.552160912066229e-09,0,2.551405581149672e-09,0,2.552160912066229e-09,0
2.552048125318701e-09,-0.002276467159553619,2.55385771721353e-09,-0.001521945110961981,2.552048125318701e-09,0,2.55385771721353e-09,0,2.552048125318701e-09,0,2.55385771721353e-09,0
2.553333213656759e-09,-0.001709497615336341,2.555849779008346e-09,-0.001004354298456733,2.553333213656759e-09,0,2.555849779008346e-09,0,2.553333213656759e-09,0,2.555849779008346e-09,0
2.555313134434007e-09,-0.001121352652474458,2.558322182131593e-09,-0.0005999977061074485,2.555313134434007e-09,0,2.558322182131593e-09,0,2.555313134434007e-09,0,2.558322182131593e-09,0
2.557677995971355e-09,-0.0006927945090143049,2.560986455278369e-09,-0.0002266243271286531,2.557677995971355e-09,0,2.560986455278369e-09,0,2.557677995971355e-09,0,2.560986455278369e-09,0
2.560521544916401e-09,-0.0002907864356755159,2.563312264253797e-09,0.000126505535663609,2.560521544916401e-09,0,2.563312264253797e-09,0,2.560521544916401e-09,0,2.563312264253797e-09,0
2.562826210712527e-09,5.63136655928502e-05,2.565886757842427e-09,0.0004789826782290509,2.562826210712527e-09,0,2.565886757842427e-09,0,2.562826210712527e-09,0,2.565886757842427e-09,0
2.565396789342888e-09,0.0004379692899595331,2.569214040661182e-09,0.0007334632494158783,2.565396789342888e-09,0,2.569214040661182e-09,0,2.565396789342888e-09,0,2.569214040661182e-09,0
2.568614123801763e-09,0.0007258821667623555,2.572200764734173e-09,0.0007421554365913071,2.568614123801763e-09,0,2.572200764734173e-09,0,2.568614123801763e-09,0,2.572200764734173e-09,0
2.571665496020477e-09,0.0007632931652114413,2.574995902489797e-09,0.0006103939452941043,2.571665496020477e-09,0,2.574995902489797e-09,0,2.571665496020477e-09,0,2.574995902489797e-09,0
